Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,state.edges,state.suggested.u,state.suggested.v,state.terminal,state.submit_suggested,action.agent_name,action.type,action.edge.u,action.edge.v,next_state.edges,next_state.suggested.u,next_state.suggested.v,next_state.terminal,next_state.submit_suggested,action_no,step_no,turn_agent
1623049624.731022,71,1623049624,729789257,collab-activity,"[u: 2
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3, u: 1
v: 9]",-1,-1,False,False,robot,0,1,4,"[u: 2
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3, u: 1
v: 9]",1,4,False,False,23,1,human
1623049634.149078,72,1623049634,148053169,collab-activity,"[u: 2
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3, u: 1
v: 9]",1,4,False,False,human,7,-1,-1,"[u: 2
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3, u: 1
v: 9]",-1,-1,False,False,24,1,human
1623049652.6937485,73,1623049652,692831516,collab-activity,"[u: 2
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3, u: 1
v: 9]",-1,-1,False,False,human,0,4,9,"[u: 2
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3, u: 1
v: 9]",4,9,False,False,25,1,robot
1623049657.8917408,74,1623049657,890601634,collab-activity,"[u: 2
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3, u: 1
v: 9]",4,9,False,False,robot,0,4,1,"[u: 2
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3, u: 1
v: 9]",4,1,False,False,26,1,human
1623049666.2301056,75,1623049666,228957653,collab-activity,"[u: 2
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3, u: 1
v: 9]",4,1,False,False,human,6,-1,-1,"[u: 2
v: 1, u: 4
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3, u: 1
v: 9]",-1,-1,False,False,27,1,human
1623049689.7634418,76,1623049689,762336969,collab-activity,"[u: 2
v: 1, u: 4
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3, u: 1
v: 9]",-1,-1,False,False,human,0,7,0,"[u: 1
v: 3, u: 2
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1, u: 1
v: 9]",7,0,False,False,28,1,robot
1623049698.460923,77,1623049698,459942817,collab-activity,"[u: 1
v: 3, u: 2
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1, u: 1
v: 9]",7,0,False,False,robot,0,7,0,"[u: 2
v: 1, u: 4
v: 1, u: 5
v: 4, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3, u: 1
v: 9]",-1,-1,False,False,29,1,robot
1623049707.9115076,78,1623049707,910467147,collab-activity,"[u: 2
v: 1, u: 4
v: 1, u: 5
v: 4, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3, u: 1
v: 9]",-1,-1,False,False,robot,0,7,3,"[u: 1
v: 3, u: 2
v: 1, u: 5
v: 4, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1, u: 1
v: 9]",7,3,False,False,30,1,human
1623049714.3492231,79,1623049714,348393201,collab-activity,"[u: 1
v: 3, u: 2
v: 1, u: 5
v: 4, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1, u: 1
v: 9]",7,3,False,False,human,7,-1,-1,"[u: 2
v: 1, u: 4
v: 1, u: 5
v: 4, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3, u: 1
v: 9]",-1,-1,False,False,31,1,human
1623049729.526906,80,1623049729,526016950,collab-activity,"[u: 2
v: 1, u: 4
v: 1, u: 5
v: 4, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3, u: 1
v: 9]",-1,-1,False,False,human,0,4,9,"[u: 1
v: 3, u: 2
v: 1, u: 5
v: 4, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1, u: 1
v: 9]",4,9,False,False,32,1,robot
1623049736.5606315,81,1623049736,559725284,collab-activity,"[u: 1
v: 3, u: 2
v: 1, u: 5
v: 4, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1, u: 1
v: 9]",4,9,False,False,robot,0,4,9,"[u: 2
v: 1, u: 4
v: 1, u: 4
v: 9, u: 5
v: 4, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3, u: 1
v: 9]",-1,-1,False,False,33,1,robot
1623049740.591372,82,1623049740,590548753,collab-activity,"[u: 2
v: 1, u: 4
v: 1, u: 4
v: 9, u: 5
v: 4, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4, u: 5
v: 7, u: 2
v: 3, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3, u: 1
v: 9]",-1,-1,False,False,robot,3,-1,-1,[],-1,-1,False,False,34,1,robot
1623049749.4413364,83,1623049749,441089391,collab-activity,[],-1,-1,False,False,robot,4,-1,-1,[],-1,-1,False,False,35,1,robot
1623049754.1630428,84,1623049754,162121534,collab-activity,[],-1,-1,False,False,robot,0,4,5,[],4,5,False,False,36,1,human
1623049759.459209,85,1623049759,458038568,collab-activity,[],4,5,False,False,human,6,-1,-1,"[u: 4
v: 5]",-1,-1,False,False,37,1,human
1623049775.7168565,86,1623049775,716178178,collab-activity,"[u: 4
v: 5]",-1,-1,False,False,human,0,6,4,"[u: 4
v: 5]",6,4,False,False,38,1,robot
1623049780.8868186,87,1623049780,885621070,collab-activity,"[u: 4
v: 5]",6,4,False,False,robot,0,6,4,"[u: 4
v: 5, u: 6
v: 4]",-1,-1,False,False,39,1,robot
1623049789.3002145,88,1623049789,299209117,collab-activity,"[u: 4
v: 5, u: 6
v: 4]",-1,-1,False,False,robot,0,6,7,"[u: 4
v: 5, u: 6
v: 4]",6,7,False,False,40,1,human
1623049794.6822672,89,1623049794,681369304,collab-activity,"[u: 4
v: 5, u: 6
v: 4]",6,7,False,False,human,6,-1,-1,"[u: 6
v: 7, u: 4
v: 5, u: 6
v: 4]",-1,-1,False,False,41,1,human
1623049805.6983714,90,1623049805,697262287,collab-activity,"[u: 6
v: 7, u: 4
v: 5, u: 6
v: 4]",-1,-1,False,False,human,0,4,9,"[u: 6
v: 7, u: 4
v: 5, u: 6
v: 4]",4,9,False,False,42,1,robot
1623049813.9713068,91,1623049813,970273256,collab-activity,"[u: 6
v: 7, u: 4
v: 5, u: 6
v: 4]",4,9,False,False,robot,0,4,9,"[u: 4
v: 9, u: 6
v: 7, u: 4
v: 5, u: 6
v: 4]",-1,-1,False,False,43,1,robot
1623049822.5634537,92,1623049822,561908006,collab-activity,"[u: 4
v: 9, u: 6
v: 7, u: 4
v: 5, u: 6
v: 4]",-1,-1,False,False,robot,0,4,1,"[u: 4
v: 9, u: 6
v: 7, u: 4
v: 5, u: 6
v: 4]",4,1,False,False,44,1,human
1623049830.0887947,93,1623049830,87611913,collab-activity,"[u: 4
v: 9, u: 6
v: 7, u: 4
v: 5, u: 6
v: 4]",4,1,False,False,human,6,-1,-1,"[u: 6
v: 7, u: 4
v: 5, u: 4
v: 9, u: 4
v: 1, u: 6
v: 4]",-1,-1,False,False,45,1,human
1623049838.7248967,94,1623049838,724067211,collab-activity,"[u: 6
v: 7, u: 4
v: 5, u: 4
v: 9, u: 4
v: 1, u: 6
v: 4]",-1,-1,False,False,human,0,2,1,"[u: 4
v: 9, u: 6
v: 4, u: 6
v: 7, u: 4
v: 5, u: 4
v: 1]",2,1,False,False,46,1,robot
1623049845.785809,95,1623049845,784793853,collab-activity,"[u: 4
v: 9, u: 6
v: 4, u: 6
v: 7, u: 4
v: 5, u: 4
v: 1]",2,1,False,False,robot,0,2,1,"[u: 6
v: 7, u: 4
v: 5, u: 2
v: 1, u: 4
v: 9, u: 4
v: 1, u: 6
v: 4]",-1,-1,False,False,47,1,robot
1623049854.3636394,96,1623049854,361712694,collab-activity,"[u: 6
v: 7, u: 4
v: 5, u: 2
v: 1, u: 4
v: 9, u: 4
v: 1, u: 6
v: 4]",-1,-1,False,False,robot,0,2,3,"[u: 2
v: 1, u: 4
v: 9, u: 6
v: 4, u: 6
v: 7, u: 4
v: 5, u: 4
v: 1]",2,3,False,False,48,1,human
1623049860.9486902,97,1623049860,947421789,collab-activity,"[u: 2
v: 1, u: 4
v: 9, u: 6
v: 4, u: 6
v: 7, u: 4
v: 5, u: 4
v: 1]",2,3,False,False,human,6,-1,-1,"[u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 2
v: 1, u: 4
v: 9, u: 4
v: 1, u: 6
v: 4]",-1,-1,False,False,49,1,human
1623049870.5595345,98,1623049870,558445453,collab-activity,"[u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 2
v: 1, u: 4
v: 9, u: 4
v: 1, u: 6
v: 4]",-1,-1,False,False,human,0,8,9,"[u: 2
v: 1, u: 4
v: 9, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 4
v: 1]",8,9,False,False,50,1,robot
1623049879.5544276,99,1623049879,554164648,collab-activity,"[u: 2
v: 1, u: 4
v: 9, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 4
v: 1]",8,9,False,False,robot,0,8,9,"[u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 2
v: 1, u: 4
v: 9, u: 4
v: 1, u: 6
v: 4]",-1,-1,False,False,51,1,robot
1623049887.8919897,100,1623049887,890815734,collab-activity,"[u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 2
v: 1, u: 4
v: 9, u: 4
v: 1, u: 6
v: 4]",-1,-1,False,False,robot,0,8,2,"[u: 2
v: 1, u: 4
v: 9, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 4
v: 1]",8,2,False,False,52,1,human
1623049897.9520633,101,1623049897,950812339,collab-activity,"[u: 2
v: 1, u: 4
v: 9, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 4
v: 1]",8,2,False,False,human,6,-1,-1,"[u: 2
v: 1, u: 4
v: 9, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",-1,-1,False,False,53,1,human
1623049914.288008,102,1623049914,287266254,collab-activity,"[u: 2
v: 1, u: 4
v: 9, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",-1,-1,False,False,human,0,0,3,"[u: 2
v: 1, u: 4
v: 9, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",0,3,False,False,54,1,robot
1623049921.2700703,103,1623049921,269237995,collab-activity,"[u: 2
v: 1, u: 4
v: 9, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",0,3,False,False,robot,0,0,3,"[u: 2
v: 1, u: 4
v: 9, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",-1,-1,False,False,55,1,robot
1623049929.8755891,104,1623049929,874051809,collab-activity,"[u: 2
v: 1, u: 4
v: 9, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",-1,-1,False,False,robot,0,0,7,"[u: 2
v: 1, u: 4
v: 9, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",0,7,False,False,56,1,human
1623049940.078867,105,1623049940,78537940,collab-activity,"[u: 2
v: 1, u: 4
v: 9, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",0,7,False,False,human,6,-1,-1,"[u: 0
v: 7, u: 2
v: 1, u: 4
v: 9, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",-1,-1,False,False,57,1,human
1623049960.0838108,106,1623049960,82450389,collab-activity,"[u: 0
v: 7, u: 2
v: 1, u: 4
v: 9, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",-1,-1,False,False,human,3,-1,-1,[],-1,-1,False,False,58,1,human
1623049978.7001853,107,1623049978,699093103,collab-activity,[],-1,-1,False,False,human,0,2,1,[],2,1,False,False,59,1,robot
1623049987.3211315,108,1623049987,320266962,collab-activity,[],2,1,False,False,robot,0,2,1,"[u: 2
v: 1]",-1,-1,False,False,60,1,robot
1623049997.0541964,109,1623049997,53216218,collab-activity,"[u: 2
v: 1]",-1,-1,False,False,robot,0,2,3,"[u: 2
v: 1]",2,3,False,False,61,1,human
1623050001.2665513,110,1623050001,265199661,collab-activity,"[u: 2
v: 1]",2,3,False,False,human,6,-1,-1,"[u: 2
v: 3, u: 2
v: 1]",-1,-1,False,False,62,1,human
1623050011.5022495,111,1623050011,501549482,collab-activity,"[u: 2
v: 3, u: 2
v: 1]",-1,-1,False,False,human,0,6,4,"[u: 2
v: 3, u: 2
v: 1]",6,4,False,False,63,1,robot
1623050020.6029286,112,1623050020,602064371,collab-activity,"[u: 2
v: 3, u: 2
v: 1]",6,4,False,False,robot,0,6,4,"[u: 2
v: 3, u: 6
v: 4, u: 2
v: 1]",-1,-1,False,False,64,1,robot
1623050029.2152917,113,1623050029,214624881,collab-activity,"[u: 2
v: 3, u: 6
v: 4, u: 2
v: 1]",-1,-1,False,False,robot,0,6,7,"[u: 2
v: 3, u: 2
v: 1, u: 6
v: 4]",6,7,False,False,65,1,human
1623050033.1218972,114,1623050033,120516777,collab-activity,"[u: 2
v: 3, u: 2
v: 1, u: 6
v: 4]",6,7,False,False,human,6,-1,-1,"[u: 2
v: 3, u: 6
v: 7, u: 6
v: 4, u: 2
v: 1]",-1,-1,False,False,66,1,human
1623050043.1640894,115,1623050043,162982225,collab-activity,"[u: 2
v: 3, u: 6
v: 7, u: 6
v: 4, u: 2
v: 1]",-1,-1,False,False,human,0,4,5,"[u: 2
v: 3, u: 6
v: 7, u: 2
v: 1, u: 6
v: 4]",4,5,False,False,67,1,robot
1623050052.4659505,116,1623050052,464779376,collab-activity,"[u: 2
v: 3, u: 6
v: 7, u: 2
v: 1, u: 6
v: 4]",4,5,False,False,robot,0,4,5,"[u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 2
v: 1, u: 6
v: 4]",-1,-1,False,False,68,1,robot
1623050062.023305,117,1623050062,22409439,collab-activity,"[u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 2
v: 1, u: 6
v: 4]",-1,-1,False,False,robot,0,4,1,"[u: 2
v: 1, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5]",4,1,False,False,69,1,human
1623050073.102471,118,1623050073,101680994,collab-activity,"[u: 2
v: 1, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5]",4,1,False,False,human,6,-1,-1,"[u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 2
v: 1, u: 4
v: 1, u: 6
v: 4]",-1,-1,False,False,70,1,human
1623050082.7960525,119,1623050082,795102357,collab-activity,"[u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 2
v: 1, u: 4
v: 1, u: 6
v: 4]",-1,-1,False,False,human,0,8,9,"[u: 2
v: 1, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 4
v: 1]",8,9,False,False,71,1,robot
1623050091.878457,120,1623050091,877373456,collab-activity,"[u: 2
v: 1, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 4
v: 1]",8,9,False,False,robot,0,8,9,"[u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 2
v: 1, u: 4
v: 1, u: 6
v: 4]",-1,-1,False,False,72,1,robot
1623050101.3241017,121,1623050101,323073387,collab-activity,"[u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 2
v: 1, u: 4
v: 1, u: 6
v: 4]",-1,-1,False,False,robot,0,8,2,"[u: 2
v: 1, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 4
v: 1]",8,2,False,False,73,1,human
1623050104.4213011,122,1623050104,420327663,collab-activity,"[u: 2
v: 1, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 4
v: 1]",8,2,False,False,human,6,-1,-1,"[u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 2
v: 1, u: 8
v: 2, u: 4
v: 1, u: 6
v: 4]",-1,-1,False,False,74,1,human
1623050113.1511428,123,1623050113,150124788,collab-activity,"[u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 2
v: 1, u: 8
v: 2, u: 4
v: 1, u: 6
v: 4]",-1,-1,False,False,human,0,0,3,"[u: 2
v: 1, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",0,3,False,False,75,1,robot
1623050122.1786702,124,1623050122,177648782,collab-activity,"[u: 2
v: 1, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",0,3,False,False,robot,0,0,3,"[u: 2
v: 1, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",-1,-1,False,False,76,1,robot
1623050130.7849874,125,1623050130,783901214,collab-activity,"[u: 2
v: 1, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",-1,-1,False,False,robot,0,0,7,"[u: 2
v: 1, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",0,7,False,False,77,1,human
1623050138.578364,126,1623050138,578042030,collab-activity,"[u: 2
v: 1, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",0,7,False,False,human,6,-1,-1,"[u: 0
v: 7, u: 2
v: 1, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",-1,-1,False,False,78,1,human
1623050149.0164437,127,1623050149,15616416,collab-activity,"[u: 0
v: 7, u: 2
v: 1, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",-1,-1,False,False,human,0,4,9,"[u: 0
v: 7, u: 2
v: 1, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",4,9,False,False,79,1,robot
1623050156.5827024,128,1623050156,581885337,collab-activity,"[u: 0
v: 7, u: 2
v: 1, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",4,9,False,False,robot,0,4,9,"[u: 0
v: 7, u: 2
v: 1, u: 4
v: 9, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",-1,-1,False,False,80,1,robot
1623050160.6163657,129,1623050160,615151166,collab-activity,"[u: 0
v: 7, u: 2
v: 1, u: 4
v: 9, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 4
v: 1]",-1,-1,False,False,robot,3,-1,-1,[],-1,-1,False,False,81,1,robot
1623050169.2797365,130,1623050169,278838157,collab-activity,[],-1,-1,False,False,robot,4,-1,-1,[],-1,-1,False,False,82,1,robot
1623050174.8539934,131,1623050174,852999448,collab-activity,[],-1,-1,False,False,robot,0,4,5,[],4,5,False,False,83,1,human
1623050179.3151274,132,1623050179,314170598,collab-activity,[],4,5,False,False,human,6,-1,-1,"[u: 4
v: 5]",-1,-1,False,False,84,1,human
1623050184.9391384,133,1623050184,938222408,collab-activity,"[u: 4
v: 5]",-1,-1,False,False,human,0,6,4,"[u: 4
v: 5]",6,4,False,False,85,1,robot
1623050196.3261704,134,1623050196,325371503,collab-activity,"[u: 4
v: 5]",6,4,False,False,robot,0,6,4,"[u: 4
v: 5, u: 6
v: 4]",-1,-1,False,False,86,1,robot
1623050205.941583,135,1623050205,940773487,collab-activity,"[u: 4
v: 5, u: 6
v: 4]",-1,-1,False,False,robot,0,6,7,"[u: 4
v: 5, u: 6
v: 4]",6,7,False,False,87,1,human
1623050209.6751347,136,1623050209,673227071,collab-activity,"[u: 4
v: 5, u: 6
v: 4]",6,7,False,False,human,6,-1,-1,"[u: 6
v: 7, u: 4
v: 5, u: 6
v: 4]",-1,-1,False,False,88,1,human
1623050225.1607316,137,1623050225,159684419,collab-activity,"[u: 6
v: 7, u: 4
v: 5, u: 6
v: 4]",-1,-1,False,False,human,0,1,2,"[u: 6
v: 7, u: 4
v: 5, u: 6
v: 4]",1,2,False,False,89,1,robot
1623050232.5689318,138,1623050232,567940711,collab-activity,"[u: 6
v: 7, u: 4
v: 5, u: 6
v: 4]",1,2,False,False,robot,0,1,2,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 2, u: 6
v: 4]",-1,-1,False,False,90,1,robot
1623050241.5815187,139,1623050241,580837965,collab-activity,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 2, u: 6
v: 4]",-1,-1,False,False,robot,0,1,3,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 2, u: 6
v: 4]",1,3,False,False,91,1,human
1623050245.121068,140,1623050245,120147705,collab-activity,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 2, u: 6
v: 4]",1,3,False,False,human,6,-1,-1,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 2, u: 1
v: 3, u: 6
v: 4]",-1,-1,False,False,92,1,human
1623050250.8170724,141,1623050250,815792560,collab-activity,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 2, u: 1
v: 3, u: 6
v: 4]",-1,-1,False,False,human,0,8,9,"[u: 1
v: 2, u: 6
v: 4, u: 6
v: 7, u: 4
v: 5, u: 1
v: 3]",8,9,False,False,93,1,robot
1623050260.0260866,142,1623050260,25103569,collab-activity,"[u: 1
v: 2, u: 6
v: 4, u: 6
v: 7, u: 4
v: 5, u: 1
v: 3]",8,9,False,False,robot,0,8,9,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 2, u: 8
v: 9, u: 1
v: 3, u: 6
v: 4]",-1,-1,False,False,94,1,robot
1623050268.4164348,143,1623050268,415612697,collab-activity,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 2, u: 8
v: 9, u: 1
v: 3, u: 6
v: 4]",-1,-1,False,False,robot,0,8,2,"[u: 1
v: 2, u: 6
v: 4, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 1
v: 3]",8,2,False,False,95,1,human
1623050272.8851116,144,1623050272,884251594,collab-activity,"[u: 1
v: 2, u: 6
v: 4, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 1
v: 3]",8,2,False,False,human,6,-1,-1,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 2, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3, u: 6
v: 4]",-1,-1,False,False,96,1,human
1623050290.4864194,145,1623050290,485366344,collab-activity,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 2, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3, u: 6
v: 4]",-1,-1,False,False,human,0,0,3,"[u: 1
v: 2, u: 6
v: 4, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3]",0,3,False,False,97,1,robot
1623050299.5283616,146,1623050299,527700901,collab-activity,"[u: 1
v: 2, u: 6
v: 4, u: 6
v: 7, u: 4
v: 5, u: 8
v: 9, u: 8
v: 2, u: 1
v: 3]",0,3,False,False,robot,0,0,3,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 2, u: 8
v: 9, u: 8
v: 2, u: 0
v: 3, u: 1
v: 3, u: 6
v: 4]",-1,-1,False,False,98,1,robot
