Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,state.edges,state.suggested.u,state.suggested.v,state.terminal,state.submit_suggested,action.agent_name,action.type,action.edge.u,action.edge.v,next_state.edges,next_state.suggested.u,next_state.suggested.v,next_state.terminal,next_state.submit_suggested,action_no,step_no,turn_agent
1623227890.855739,18,1623227890,854706525,pretest-2,"[u: 4
v: 5, u: 7
v: 0, u: 5
v: 7, u: 0
v: 3]",-1,-1,False,False,human,1,3,1,"[u: 4
v: 5, u: 0
v: 3, u: 3
v: 1, u: 7
v: 0, u: 5
v: 7]",-1,-1,False,False,4,0,human
1623227893.1178706,19,1623227893,116799592,pretest-2,"[u: 4
v: 5, u: 0
v: 3, u: 3
v: 1, u: 7
v: 0, u: 5
v: 7]",-1,-1,False,False,human,1,5,6,"[u: 5
v: 7, u: 4
v: 5, u: 5
v: 6, u: 3
v: 1, u: 0
v: 3, u: 7
v: 0]",-1,-1,False,False,5,0,human
1623227895.6799202,20,1623227895,679251909,pretest-2,"[u: 5
v: 7, u: 4
v: 5, u: 5
v: 6, u: 3
v: 1, u: 0
v: 3, u: 7
v: 0]",-1,-1,False,False,human,1,6,7,"[u: 6
v: 7, u: 5
v: 7, u: 4
v: 5, u: 5
v: 6, u: 3
v: 1, u: 0
v: 3, u: 7
v: 0]",-1,-1,False,False,6,0,human
1623227902.2814283,21,1623227902,280340433,pretest-2,"[u: 6
v: 7, u: 5
v: 7, u: 4
v: 5, u: 5
v: 6, u: 3
v: 1, u: 0
v: 3, u: 7
v: 0]",-1,-1,False,False,human,1,6,4,"[u: 6
v: 7, u: 5
v: 7, u: 4
v: 5, u: 5
v: 6, u: 3
v: 1, u: 0
v: 3, u: 6
v: 4, u: 7
v: 0]",-1,-1,False,False,7,0,human
1623227906.5677958,22,1623227906,566667079,pretest-2,"[u: 6
v: 7, u: 5
v: 7, u: 4
v: 5, u: 5
v: 6, u: 3
v: 1, u: 0
v: 3, u: 6
v: 4, u: 7
v: 0]",-1,-1,False,False,human,4,-1,-1,"[u: 3
v: 1, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4, u: 5
v: 7, u: 6
v: 7, u: 4
v: 5, u: 5
v: 6]",-1,-1,False,True,8,0,human
1623227908.7543163,23,1623227908,753334045,pretest-2,"[u: 3
v: 1, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4, u: 5
v: 7, u: 6
v: 7, u: 4
v: 5, u: 5
v: 6]",-1,-1,False,True,human,4,-1,-1,"[u: 3
v: 1, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4, u: 5
v: 7, u: 6
v: 7, u: 4
v: 5, u: 5
v: 6]",-1,-1,True,True,9,0,human
1623227929.8069868,24,1623227929,806178569,pretest-3,[],-1,-1,False,False,human,1,6,7,"[u: 6
v: 7]",-1,-1,False,False,0,0,human
1623227934.2863622,25,1623227934,285642385,pretest-3,"[u: 6
v: 7]",-1,-1,False,False,human,1,7,0,"[u: 6
v: 7, u: 7
v: 0]",-1,-1,False,False,1,0,human
1623227937.685475,26,1623227937,684716463,pretest-3,"[u: 6
v: 7, u: 7
v: 0]",-1,-1,False,False,human,1,0,3,"[u: 6
v: 7, u: 7
v: 0, u: 0
v: 3]",-1,-1,False,False,2,0,human
1623227942.4073715,27,1623227942,407179594,pretest-3,"[u: 6
v: 7, u: 7
v: 0, u: 0
v: 3]",-1,-1,False,False,human,1,3,1,"[u: 3
v: 1, u: 6
v: 7, u: 7
v: 0, u: 0
v: 3]",-1,-1,False,False,3,0,human
1623227945.2544246,28,1623227945,252981185,pretest-3,"[u: 3
v: 1, u: 6
v: 7, u: 7
v: 0, u: 0
v: 3]",-1,-1,False,False,human,1,1,4,"[u: 6
v: 7, u: 0
v: 3, u: 3
v: 1, u: 7
v: 0, u: 1
v: 4]",-1,-1,False,False,4,0,human
1623227954.336969,29,1623227954,336262226,pretest-3,"[u: 6
v: 7, u: 0
v: 3, u: 3
v: 1, u: 7
v: 0, u: 1
v: 4]",-1,-1,False,False,human,1,4,5,"[u: 6
v: 7, u: 1
v: 4, u: 4
v: 5, u: 3
v: 1, u: 0
v: 3, u: 7
v: 0]",-1,-1,False,False,5,0,human
1623227961.2414112,30,1623227961,240412235,pretest-3,"[u: 6
v: 7, u: 1
v: 4, u: 4
v: 5, u: 3
v: 1, u: 0
v: 3, u: 7
v: 0]",-1,-1,False,False,human,1,4,6,"[u: 4
v: 6, u: 6
v: 7, u: 1
v: 4, u: 4
v: 5, u: 3
v: 1, u: 0
v: 3, u: 7
v: 0]",-1,-1,False,False,6,0,human
1623227964.2315328,31,1623227964,230527162,pretest-3,"[u: 4
v: 6, u: 6
v: 7, u: 1
v: 4, u: 4
v: 5, u: 3
v: 1, u: 0
v: 3, u: 7
v: 0]",-1,-1,False,False,human,4,-1,-1,"[u: 3
v: 1, u: 4
v: 6, u: 0
v: 3, u: 7
v: 0, u: 1
v: 4, u: 6
v: 7, u: 4
v: 5]",-1,-1,False,True,7,0,human
1623227968.3280892,32,1623227968,327104091,pretest-3,"[u: 3
v: 1, u: 4
v: 6, u: 0
v: 3, u: 7
v: 0, u: 1
v: 4, u: 6
v: 7, u: 4
v: 5]",-1,-1,False,True,human,4,-1,-1,"[u: 3
v: 1, u: 4
v: 6, u: 7
v: 0, u: 0
v: 3, u: 1
v: 4, u: 6
v: 7, u: 4
v: 5]",-1,-1,True,True,8,0,human
1623227993.2383714,33,1623227993,237678527,pretest-4,[],-1,-1,False,False,human,1,1,4,"[u: 1
v: 4]",-1,-1,False,False,0,0,human
1623227997.4527311,34,1623227997,451524019,pretest-4,"[u: 1
v: 4]",-1,-1,False,False,human,1,4,6,"[u: 4
v: 6, u: 1
v: 4]",-1,-1,False,False,1,0,human
1623228003.1417277,35,1623228003,140874862,pretest-4,"[u: 4
v: 6, u: 1
v: 4]",-1,-1,False,False,human,1,6,7,"[u: 6
v: 7, u: 4
v: 6, u: 1
v: 4]",-1,-1,False,False,2,0,human
1623228008.6999104,36,1623228008,698869466,pretest-4,"[u: 6
v: 7, u: 4
v: 6, u: 1
v: 4]",-1,-1,False,False,human,1,7,0,"[u: 7
v: 0, u: 6
v: 7, u: 4
v: 6, u: 1
v: 4]",-1,-1,False,False,3,0,human
1623228014.0000877,37,1623228013,999115228,pretest-4,"[u: 7
v: 0, u: 6
v: 7, u: 4
v: 6, u: 1
v: 4]",-1,-1,False,False,human,1,0,3,"[u: 6
v: 7, u: 1
v: 4, u: 0
v: 3, u: 4
v: 6, u: 7
v: 0]",-1,-1,False,False,4,0,human
1623228019.9854016,38,1623228019,984020948,pretest-4,"[u: 6
v: 7, u: 1
v: 4, u: 0
v: 3, u: 4
v: 6, u: 7
v: 0]",-1,-1,False,False,human,1,3,1,"[u: 6
v: 7, u: 1
v: 4, u: 0
v: 3, u: 3
v: 1, u: 4
v: 6, u: 7
v: 0]",-1,-1,False,False,5,0,human
1623228032.6639593,39,1623228032,662832736,pretest-4,"[u: 6
v: 7, u: 1
v: 4, u: 0
v: 3, u: 3
v: 1, u: 4
v: 6, u: 7
v: 0]",-1,-1,False,False,human,1,3,5,"[u: 4
v: 6, u: 6
v: 7, u: 1
v: 4, u: 3
v: 1, u: 0
v: 3, u: 3
v: 5, u: 7
v: 0]",-1,-1,False,False,6,0,human
1623228036.27208,40,1623228036,271157503,pretest-4,"[u: 4
v: 6, u: 6
v: 7, u: 1
v: 4, u: 3
v: 1, u: 0
v: 3, u: 3
v: 5, u: 7
v: 0]",-1,-1,False,False,human,4,-1,-1,"[u: 3
v: 1, u: 4
v: 6, u: 0
v: 3, u: 7
v: 0, u: 1
v: 4, u: 6
v: 7, u: 3
v: 5]",-1,-1,False,True,7,0,human
1623228039.4144795,41,1623228039,413622617,pretest-4,"[u: 3
v: 1, u: 4
v: 6, u: 0
v: 3, u: 7
v: 0, u: 1
v: 4, u: 6
v: 7, u: 3
v: 5]",-1,-1,False,True,human,4,-1,-1,"[u: 3
v: 1, u: 4
v: 6, u: 7
v: 0, u: 0
v: 3, u: 1
v: 4, u: 6
v: 7, u: 3
v: 5]",-1,-1,True,True,8,0,human
1623228059.105603,42,1623228059,104826211,pretest-5,[],-1,-1,False,False,human,1,4,5,"[u: 4
v: 5]",-1,-1,False,False,0,0,human
1623228066.5156243,43,1623228066,515007734,pretest-5,"[u: 4
v: 5]",-1,-1,False,False,human,1,4,1,"[u: 4
v: 5, u: 4
v: 1]",-1,-1,False,False,1,0,human
1623228069.2783244,44,1623228069,277486324,pretest-5,"[u: 4
v: 5, u: 4
v: 1]",-1,-1,False,False,human,1,1,3,"[u: 1
v: 3, u: 4
v: 5, u: 4
v: 1]",-1,-1,False,False,2,0,human
1623228077.1969788,45,1623228077,195970296,pretest-5,"[u: 1
v: 3, u: 4
v: 5, u: 4
v: 1]",-1,-1,False,False,human,1,3,0,"[u: 4
v: 5, u: 1
v: 3, u: 3
v: 0, u: 4
v: 1]",-1,-1,False,False,3,0,human
1623228086.4891155,46,1623228086,488327741,pretest-5,"[u: 4
v: 5, u: 1
v: 3, u: 3
v: 0, u: 4
v: 1]",-1,-1,False,False,human,1,7,0,"[u: 4
v: 5, u: 4
v: 1, u: 7
v: 0, u: 1
v: 3, u: 3
v: 0]",-1,-1,False,False,4,0,human
1623228092.525957,47,1623228092,524983644,pretest-5,"[u: 4
v: 5, u: 4
v: 1, u: 7
v: 0, u: 1
v: 3, u: 3
v: 0]",-1,-1,False,False,human,1,6,7,"[u: 1
v: 3, u: 4
v: 5, u: 6
v: 7, u: 7
v: 0, u: 4
v: 1, u: 3
v: 0]",-1,-1,False,False,5,0,human
1623228097.5545135,48,1623228097,553469896,pretest-5,"[u: 1
v: 3, u: 4
v: 5, u: 6
v: 7, u: 7
v: 0, u: 4
v: 1, u: 3
v: 0]",-1,-1,False,False,human,1,6,4,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 3, u: 7
v: 0, u: 4
v: 1, u: 6
v: 4, u: 3
v: 0]",-1,-1,False,False,6,0,human
1623228099.3857436,49,1623228099,384709119,pretest-5,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 3, u: 7
v: 0, u: 4
v: 1, u: 6
v: 4, u: 3
v: 0]",-1,-1,False,False,human,4,-1,-1,"[u: 4
v: 1, u: 7
v: 0, u: 6
v: 4, u: 3
v: 0, u: 6
v: 7, u: 4
v: 5, u: 1
v: 3]",-1,-1,False,True,7,0,human
1623228101.8453155,50,1623228101,843954801,pretest-5,"[u: 4
v: 1, u: 7
v: 0, u: 6
v: 4, u: 3
v: 0, u: 6
v: 7, u: 4
v: 5, u: 1
v: 3]",-1,-1,False,True,human,4,-1,-1,"[u: 1
v: 3, u: 7
v: 0, u: 6
v: 4, u: 3
v: 0, u: 6
v: 7, u: 4
v: 5, u: 4
v: 1]",-1,-1,True,True,8,0,human
1623228405.9246395,1,1623228405,923680782,collab-activity,[],-1,-1,False,False,robot,0,0,3,[],0,3,False,False,0,1,human
1623228416.7797549,2,1623228416,779577255,collab-activity,[],0,3,False,False,human,6,-1,-1,"[u: 0
v: 3]",-1,-1,False,False,1,1,human
1623228416.817052,3,1623228416,816227436,collab-activity,"[u: 0
v: 3]",-1,-1,False,False,human,6,-1,-1,"[u: 0
v: 3]",-1,-1,False,False,2,1,human
1623228473.7172709,1,1623228473,716888427,collab-activity,[],-1,-1,False,False,robot,0,0,3,[],0,3,False,False,0,1,human
1623228480.6652422,2,1623228480,664442062,collab-activity,[],0,3,False,False,human,6,-1,-1,"[u: 0
v: 3]",-1,-1,False,False,1,1,human
1623228509.683087,3,1623228509,681962966,collab-activity,"[u: 0
v: 3]",-1,-1,False,False,human,0,3,1,"[u: 0
v: 3]",3,1,False,False,2,1,robot
1623228527.160728,4,1623228527,160005092,collab-activity,"[u: 0
v: 3]",3,1,False,False,robot,0,3,1,"[u: 3
v: 1, u: 0
v: 3]",-1,-1,False,False,3,1,robot
1623228538.0051708,5,1623228538,4094123,collab-activity,"[u: 3
v: 1, u: 0
v: 3]",-1,-1,False,False,robot,0,3,2,"[u: 3
v: 1, u: 0
v: 3]",3,2,False,False,4,1,human
1623228546.2276242,6,1623228546,227449178,collab-activity,"[u: 3
v: 1, u: 0
v: 3]",3,2,False,False,human,7,-1,-1,"[u: 3
v: 1, u: 0
v: 3]",-1,-1,False,False,5,1,human
1623228584.9440987,7,1623228584,943890094,collab-activity,"[u: 3
v: 1, u: 0
v: 3]",-1,-1,False,False,human,0,1,4,"[u: 3
v: 1, u: 0
v: 3]",1,4,False,False,6,1,robot
1623228606.8273208,8,1623228606,827149868,collab-activity,"[u: 3
v: 1, u: 0
v: 3]",1,4,False,False,robot,0,1,2,"[u: 3
v: 1, u: 0
v: 3]",1,2,False,False,7,1,human
1623228614.3477688,9,1623228614,347578048,collab-activity,"[u: 3
v: 1, u: 0
v: 3]",1,2,False,False,human,6,-1,-1,"[u: 3
v: 1, u: 1
v: 2, u: 0
v: 3]",-1,-1,False,False,8,1,human
1623228634.2781193,10,1623228634,277261734,collab-activity,"[u: 3
v: 1, u: 1
v: 2, u: 0
v: 3]",-1,-1,False,False,human,0,2,8,"[u: 3
v: 1, u: 1
v: 2, u: 0
v: 3]",2,8,False,False,9,1,robot
1623228655.9504416,11,1623228655,950278043,collab-activity,"[u: 3
v: 1, u: 1
v: 2, u: 0
v: 3]",2,8,False,False,robot,0,2,3,"[u: 3
v: 1, u: 1
v: 2, u: 0
v: 3]",2,3,False,False,10,1,human
1623228667.6620421,12,1623228667,661919116,collab-activity,"[u: 3
v: 1, u: 1
v: 2, u: 0
v: 3]",2,3,False,False,human,6,-1,-1,"[u: 3
v: 1, u: 1
v: 2, u: 2
v: 3, u: 0
v: 3]",-1,-1,False,False,11,1,human
1623228684.727012,13,1623228684,726017236,collab-activity,"[u: 3
v: 1, u: 1
v: 2, u: 2
v: 3, u: 0
v: 3]",-1,-1,False,False,human,0,3,5,"[u: 3
v: 1, u: 1
v: 2, u: 2
v: 3, u: 0
v: 3]",3,5,False,False,12,1,robot
1623228702.0502374,14,1623228702,49366474,collab-activity,"[u: 3
v: 1, u: 1
v: 2, u: 2
v: 3, u: 0
v: 3]",3,5,False,False,robot,0,3,5,"[u: 2
v: 3, u: 1
v: 2, u: 3
v: 1, u: 0
v: 3, u: 3
v: 5]",-1,-1,False,False,13,1,robot
1623228712.292385,15,1623228712,291382789,collab-activity,"[u: 2
v: 3, u: 1
v: 2, u: 3
v: 1, u: 0
v: 3, u: 3
v: 5]",-1,-1,False,False,robot,0,3,7,"[u: 1
v: 2, u: 3
v: 1, u: 0
v: 3, u: 2
v: 3, u: 3
v: 5]",3,7,False,False,14,1,human
1623228718.6611423,16,1623228718,660173654,collab-activity,"[u: 1
v: 2, u: 3
v: 1, u: 0
v: 3, u: 2
v: 3, u: 3
v: 5]",3,7,False,False,human,7,-1,-1,"[u: 1
v: 2, u: 3
v: 1, u: 0
v: 3, u: 2
v: 3, u: 3
v: 5]",-1,-1,False,False,15,1,human
1623228745.039354,17,1623228745,38277149,collab-activity,"[u: 1
v: 2, u: 3
v: 1, u: 0
v: 3, u: 2
v: 3, u: 3
v: 5]",-1,-1,False,False,human,0,5,4,"[u: 1
v: 2, u: 3
v: 1, u: 0
v: 3, u: 2
v: 3, u: 3
v: 5]",5,4,False,False,16,1,robot
1623228760.8269956,18,1623228760,826081752,collab-activity,"[u: 1
v: 2, u: 3
v: 1, u: 0
v: 3, u: 2
v: 3, u: 3
v: 5]",5,4,False,False,robot,0,5,4,"[u: 2
v: 3, u: 1
v: 2, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 3
v: 5]",-1,-1,False,False,17,1,robot
1623228771.9059622,19,1623228771,904884338,collab-activity,"[u: 2
v: 3, u: 1
v: 2, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 3
v: 5]",-1,-1,False,False,robot,0,5,7,"[u: 1
v: 2, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 2
v: 3, u: 3
v: 5]",5,7,False,False,18,1,human
1623228781.2561948,20,1623228781,256031990,collab-activity,"[u: 1
v: 2, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 2
v: 3, u: 3
v: 5]",5,7,False,False,human,7,-1,-1,"[u: 1
v: 2, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 2
v: 3, u: 3
v: 5]",-1,-1,False,False,19,1,human
1623228799.2699656,21,1623228799,269073963,collab-activity,"[u: 1
v: 2, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 2
v: 3, u: 3
v: 5]",-1,-1,False,False,human,0,4,6,"[u: 1
v: 2, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 2
v: 3, u: 3
v: 5]",4,6,False,False,20,1,robot
1623228816.9467337,22,1623228816,945590019,collab-activity,"[u: 1
v: 2, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 2
v: 3, u: 3
v: 5]",4,6,False,False,robot,0,4,6,"[u: 2
v: 3, u: 4
v: 6, u: 1
v: 2, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 3
v: 5]",-1,-1,False,False,21,1,robot
1623228828.2057998,23,1623228828,204858303,collab-activity,"[u: 2
v: 3, u: 4
v: 6, u: 1
v: 2, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 3
v: 5]",-1,-1,False,False,robot,0,4,1,"[u: 1
v: 2, u: 3
v: 1, u: 5
v: 4, u: 4
v: 6, u: 0
v: 3, u: 2
v: 3, u: 3
v: 5]",4,1,False,False,22,1,human
1623228835.6430895,24,1623228835,642263650,collab-activity,"[u: 1
v: 2, u: 3
v: 1, u: 5
v: 4, u: 4
v: 6, u: 0
v: 3, u: 2
v: 3, u: 3
v: 5]",4,1,False,False,human,7,-1,-1,"[u: 1
v: 2, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 4
v: 6, u: 2
v: 3, u: 3
v: 5]",-1,-1,False,False,23,1,human
1623228861.001812,25,1623228861,831842,collab-activity,"[u: 1
v: 2, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 4
v: 6, u: 2
v: 3, u: 3
v: 5]",-1,-1,False,False,human,0,6,7,"[u: 1
v: 2, u: 3
v: 1, u: 5
v: 4, u: 4
v: 6, u: 0
v: 3, u: 2
v: 3, u: 3
v: 5]",6,7,False,False,24,1,robot
1623228877.1555724,26,1623228877,154702663,collab-activity,"[u: 1
v: 2, u: 3
v: 1, u: 5
v: 4, u: 4
v: 6, u: 0
v: 3, u: 2
v: 3, u: 3
v: 5]",6,7,False,False,robot,0,6,7,"[u: 4
v: 6, u: 2
v: 3, u: 6
v: 7, u: 1
v: 2, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 3
v: 5]",-1,-1,False,False,25,1,robot
1623228889.0448582,27,1623228889,43956995,collab-activity,"[u: 4
v: 6, u: 2
v: 3, u: 6
v: 7, u: 1
v: 2, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 3
v: 5]",-1,-1,False,False,robot,0,6,5,"[u: 1
v: 2, u: 3
v: 1, u: 5
v: 4, u: 4
v: 6, u: 0
v: 3, u: 2
v: 3, u: 6
v: 7, u: 3
v: 5]",6,5,False,False,26,1,human
1623228899.5273063,28,1623228899,526685237,collab-activity,"[u: 1
v: 2, u: 3
v: 1, u: 5
v: 4, u: 4
v: 6, u: 0
v: 3, u: 2
v: 3, u: 6
v: 7, u: 3
v: 5]",6,5,False,False,human,6,-1,-1,"[u: 1
v: 2, u: 6
v: 5, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 4
v: 6, u: 2
v: 3, u: 6
v: 7, u: 3
v: 5]",-1,-1,False,False,27,1,human
1623228930.2413259,29,1623228930,240402936,collab-activity,"[u: 1
v: 2, u: 6
v: 5, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 4
v: 6, u: 2
v: 3, u: 6
v: 7, u: 3
v: 5]",-1,-1,False,False,human,0,4,1,"[u: 1
v: 2, u: 6
v: 5, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 4
v: 6, u: 2
v: 3, u: 6
v: 7, u: 3
v: 5]",4,1,False,False,28,1,robot
1623228946.1902766,30,1623228946,190029859,collab-activity,"[u: 1
v: 2, u: 6
v: 5, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 4
v: 6, u: 2
v: 3, u: 6
v: 7, u: 3
v: 5]",4,1,False,False,robot,0,4,1,"[u: 1
v: 2, u: 6
v: 5, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 4
v: 6, u: 2
v: 3, u: 6
v: 7, u: 4
v: 1, u: 3
v: 5]",-1,-1,False,False,29,1,robot
1623228957.6321895,31,1623228957,631275892,collab-activity,"[u: 1
v: 2, u: 6
v: 5, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 4
v: 6, u: 2
v: 3, u: 6
v: 7, u: 4
v: 1, u: 3
v: 5]",-1,-1,False,False,robot,0,4,9,"[u: 1
v: 2, u: 6
v: 5, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 4
v: 6, u: 2
v: 3, u: 6
v: 7, u: 4
v: 1, u: 3
v: 5]",4,9,False,False,30,1,human
1623228964.1067135,32,1623228964,105677127,collab-activity,"[u: 1
v: 2, u: 6
v: 5, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 4
v: 6, u: 2
v: 3, u: 6
v: 7, u: 4
v: 1, u: 3
v: 5]",4,9,False,False,human,6,-1,-1,"[u: 1
v: 2, u: 6
v: 5, u: 3
v: 1, u: 4
v: 9, u: 5
v: 4, u: 0
v: 3, u: 4
v: 6, u: 2
v: 3, u: 6
v: 7, u: 4
v: 1, u: 3
v: 5]",-1,-1,False,False,31,1,human
1623228977.9993532,33,1623228977,998443126,collab-activity,"[u: 1
v: 2, u: 6
v: 5, u: 3
v: 1, u: 4
v: 9, u: 5
v: 4, u: 0
v: 3, u: 4
v: 6, u: 2
v: 3, u: 6
v: 7, u: 4
v: 1, u: 3
v: 5]",-1,-1,False,False,human,0,9,8,"[u: 1
v: 2, u: 6
v: 5, u: 3
v: 1, u: 4
v: 9, u: 5
v: 4, u: 0
v: 3, u: 4
v: 6, u: 2
v: 3, u: 6
v: 7, u: 4
v: 1, u: 3
v: 5]",9,8,False,False,32,1,robot
1623228995.3623152,34,1623228995,361551284,collab-activity,"[u: 1
v: 2, u: 6
v: 5, u: 3
v: 1, u: 4
v: 9, u: 5
v: 4, u: 0
v: 3, u: 4
v: 6, u: 2
v: 3, u: 6
v: 7, u: 4
v: 1, u: 3
v: 5]",9,8,False,False,robot,0,9,8,"[u: 1
v: 2, u: 6
v: 5, u: 3
v: 1, u: 4
v: 9, u: 5
v: 4, u: 0
v: 3, u: 4
v: 6, u: 2
v: 3, u: 6
v: 7, u: 9
v: 8, u: 4
v: 1, u: 3
v: 5]",-1,-1,False,False,33,1,robot
