Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,state.edges,state.suggested.u,state.suggested.v,state.terminal,state.submit_suggested,action.agent_name,action.type,action.edge.u,action.edge.v,next_state.edges,next_state.suggested.u,next_state.suggested.v,next_state.terminal,next_state.submit_suggested,action_no,step_no,turn_agent
1623054775.3182652,12,1623054775,317074537,pretest-2,"[u: 3
v: 1, u: 3
v: 7, u: 7
v: 0, u: 3
v: 0]",-1,-1,False,False,human,1,3,5,"[u: 3
v: 1, u: 3
v: 7, u: 7
v: 0, u: 3
v: 5, u: 3
v: 0]",-1,-1,False,False,4,0,human
1623054781.2952049,13,1623054781,293874740,pretest-2,"[u: 3
v: 1, u: 3
v: 7, u: 7
v: 0, u: 3
v: 5, u: 3
v: 0]",-1,-1,False,False,human,1,1,5,"[u: 1
v: 5, u: 3
v: 1, u: 3
v: 7, u: 7
v: 0, u: 3
v: 5, u: 3
v: 0]",-1,-1,False,False,5,0,human
1623054796.6844015,14,1623054796,683472394,pretest-2,"[u: 1
v: 5, u: 3
v: 1, u: 3
v: 7, u: 7
v: 0, u: 3
v: 5, u: 3
v: 0]",-1,-1,False,False,human,1,6,7,"[u: 6
v: 7, u: 1
v: 5, u: 3
v: 1, u: 3
v: 7, u: 7
v: 0, u: 3
v: 5, u: 3
v: 0]",-1,-1,False,False,6,0,human
1623054808.7436588,15,1623054808,741475105,pretest-2,"[u: 6
v: 7, u: 1
v: 5, u: 3
v: 1, u: 3
v: 7, u: 7
v: 0, u: 3
v: 5, u: 3
v: 0]",-1,-1,False,False,human,1,4,5,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 5, u: 3
v: 1, u: 3
v: 7, u: 7
v: 0, u: 3
v: 5, u: 3
v: 0]",-1,-1,False,False,7,0,human
1623054821.6558006,16,1623054821,654234647,pretest-2,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 5, u: 3
v: 1, u: 3
v: 7, u: 7
v: 0, u: 3
v: 5, u: 3
v: 0]",-1,-1,False,False,human,1,5,6,"[u: 1
v: 5, u: 3
v: 1, u: 3
v: 7, u: 7
v: 0, u: 3
v: 0, u: 6
v: 7, u: 4
v: 5, u: 5
v: 6, u: 3
v: 5]",-1,-1,False,False,8,0,human
1623054829.619365,17,1623054829,618609428,pretest-2,"[u: 1
v: 5, u: 3
v: 1, u: 3
v: 7, u: 7
v: 0, u: 3
v: 0, u: 6
v: 7, u: 4
v: 5, u: 5
v: 6, u: 3
v: 5]",-1,-1,False,False,human,8,-1,-1,[],-1,-1,False,False,9,0,human
1623054839.8142176,18,1623054839,813656806,pretest-2,[],-1,-1,False,False,human,1,1,5,"[u: 1
v: 5]",-1,-1,False,False,10,0,human
1623054844.8401074,19,1623054844,839476823,pretest-2,"[u: 1
v: 5]",-1,-1,False,False,human,1,5,3,"[u: 5
v: 3, u: 1
v: 5]",-1,-1,False,False,11,0,human
1623054857.6460197,20,1623054857,645812511,pretest-2,"[u: 5
v: 3, u: 1
v: 5]",-1,-1,False,False,human,1,4,5,"[u: 5
v: 3, u: 4
v: 5, u: 1
v: 5]",-1,-1,False,False,12,0,human
1623054864.8587015,21,1623054864,858552694,pretest-2,"[u: 5
v: 3, u: 4
v: 5, u: 1
v: 5]",-1,-1,False,False,human,1,6,5,"[u: 5
v: 3, u: 4
v: 5, u: 6
v: 5, u: 1
v: 5]",-1,-1,False,False,13,0,human
1623054871.4668045,22,1623054871,465841293,pretest-2,"[u: 5
v: 3, u: 4
v: 5, u: 6
v: 5, u: 1
v: 5]",-1,-1,False,False,human,1,7,5,"[u: 4
v: 5, u: 6
v: 5, u: 1
v: 5, u: 5
v: 3, u: 7
v: 5]",-1,-1,False,False,14,0,human
1623054880.9504385,23,1623054880,949577569,pretest-2,"[u: 4
v: 5, u: 6
v: 5, u: 1
v: 5, u: 5
v: 3, u: 7
v: 5]",-1,-1,False,False,human,1,7,0,"[u: 4
v: 5, u: 6
v: 5, u: 1
v: 5, u: 5
v: 3, u: 7
v: 5, u: 7
v: 0]",-1,-1,False,False,15,0,human
1623054889.7823658,24,1623054889,782140731,pretest-2,"[u: 4
v: 5, u: 6
v: 5, u: 1
v: 5, u: 5
v: 3, u: 7
v: 5, u: 7
v: 0]",-1,-1,False,False,human,1,3,0,"[u: 4
v: 5, u: 6
v: 5, u: 1
v: 5, u: 5
v: 3, u: 7
v: 5, u: 7
v: 0, u: 3
v: 0]",-1,-1,False,False,16,0,human
1623054893.9114819,25,1623054893,910407781,pretest-2,"[u: 4
v: 5, u: 6
v: 5, u: 1
v: 5, u: 5
v: 3, u: 7
v: 5, u: 7
v: 0, u: 3
v: 0]",-1,-1,False,False,human,4,-1,-1,"[u: 6
v: 5, u: 1
v: 5, u: 7
v: 0, u: 3
v: 0, u: 4
v: 5, u: 5
v: 3, u: 7
v: 5]",-1,-1,False,True,17,0,human
1623054896.1615956,26,1623054896,160071849,pretest-2,"[u: 6
v: 5, u: 1
v: 5, u: 7
v: 0, u: 3
v: 0, u: 4
v: 5, u: 5
v: 3, u: 7
v: 5]",-1,-1,False,True,human,4,-1,-1,"[u: 6
v: 5, u: 1
v: 5, u: 7
v: 0, u: 3
v: 0, u: 4
v: 5, u: 5
v: 3, u: 7
v: 5]",-1,-1,True,True,18,0,human
1623054938.1815093,27,1623054938,180264234,pretest-3,[],-1,-1,False,False,human,1,0,3,"[u: 0
v: 3]",-1,-1,False,False,0,0,human
1623054944.6423423,28,1623054944,641667842,pretest-3,"[u: 0
v: 3]",-1,-1,False,False,human,1,7,3,"[u: 0
v: 3, u: 7
v: 3]",-1,-1,False,False,1,0,human
1623054958.094901,29,1623054958,94229698,pretest-3,"[u: 0
v: 3, u: 7
v: 3]",-1,-1,False,False,human,1,6,4,"[u: 0
v: 3, u: 6
v: 4, u: 7
v: 3]",-1,-1,False,False,2,0,human
1623054977.5400038,30,1623054977,539206981,pretest-3,"[u: 0
v: 3, u: 6
v: 4, u: 7
v: 3]",-1,-1,False,False,human,1,6,7,"[u: 6
v: 7, u: 0
v: 3, u: 6
v: 4, u: 7
v: 3]",-1,-1,False,False,3,0,human
1623054983.9458742,31,1623054983,945569753,pretest-3,"[u: 6
v: 7, u: 0
v: 3, u: 6
v: 4, u: 7
v: 3]",-1,-1,False,False,human,1,4,5,"[u: 6
v: 7, u: 4
v: 5, u: 0
v: 3, u: 6
v: 4, u: 7
v: 3]",-1,-1,False,False,4,0,human
1623054987.8898191,32,1623054987,888349771,pretest-3,"[u: 6
v: 7, u: 4
v: 5, u: 0
v: 3, u: 6
v: 4, u: 7
v: 3]",-1,-1,False,False,human,1,4,1,"[u: 6
v: 7, u: 4
v: 5, u: 0
v: 3, u: 4
v: 1, u: 6
v: 4, u: 7
v: 3]",-1,-1,False,False,5,0,human
1623055004.332741,33,1623055004,332510709,pretest-3,"[u: 6
v: 7, u: 4
v: 5, u: 0
v: 3, u: 4
v: 1, u: 6
v: 4, u: 7
v: 3]",-1,-1,False,False,human,1,1,3,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 3, u: 0
v: 3, u: 4
v: 1, u: 6
v: 4, u: 7
v: 3]",-1,-1,False,False,6,0,human
1623055012.9083953,34,1623055012,907397031,pretest-3,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 3, u: 0
v: 3, u: 4
v: 1, u: 6
v: 4, u: 7
v: 3]",-1,-1,False,False,human,4,-1,-1,"[u: 4
v: 1, u: 0
v: 3, u: 6
v: 4, u: 7
v: 3, u: 6
v: 7, u: 4
v: 5, u: 1
v: 3]",-1,-1,False,True,7,0,human
1623055023.7487903,35,1623055023,747155904,pretest-3,"[u: 4
v: 1, u: 0
v: 3, u: 6
v: 4, u: 7
v: 3, u: 6
v: 7, u: 4
v: 5, u: 1
v: 3]",-1,-1,False,True,human,4,-1,-1,"[u: 1
v: 3, u: 0
v: 3, u: 6
v: 4, u: 7
v: 3, u: 6
v: 7, u: 4
v: 5, u: 4
v: 1]",-1,-1,True,True,8,0,human
1623055053.3383873,36,1623055053,337440013,pretest-4,[],-1,-1,False,False,human,1,4,6,"[u: 4
v: 6]",-1,-1,False,False,0,0,human
1623055068.6738467,37,1623055068,672932624,pretest-4,"[u: 4
v: 6]",-1,-1,False,False,human,1,6,7,"[u: 6
v: 7, u: 4
v: 6]",-1,-1,False,False,1,0,human
1623055076.9628265,38,1623055076,962569713,pretest-4,"[u: 6
v: 7, u: 4
v: 6]",-1,-1,False,False,human,1,5,7,"[u: 6
v: 7, u: 4
v: 6, u: 5
v: 7]",-1,-1,False,False,2,0,human
1623055093.8646135,39,1623055093,863648653,pretest-4,"[u: 6
v: 7, u: 4
v: 6, u: 5
v: 7]",-1,-1,False,False,human,1,5,4,"[u: 6
v: 7, u: 5
v: 4, u: 4
v: 6, u: 5
v: 7]",-1,-1,False,False,3,0,human
1623055098.9279752,40,1623055098,927582740,pretest-4,"[u: 6
v: 7, u: 5
v: 4, u: 4
v: 6, u: 5
v: 7]",-1,-1,False,False,human,1,4,1,"[u: 6
v: 7, u: 5
v: 4, u: 4
v: 6, u: 4
v: 1, u: 5
v: 7]",-1,-1,False,False,4,0,human
1623055104.5059478,41,1623055104,504926204,pretest-4,"[u: 6
v: 7, u: 5
v: 4, u: 4
v: 6, u: 4
v: 1, u: 5
v: 7]",-1,-1,False,False,human,1,1,3,"[u: 6
v: 7, u: 1
v: 3, u: 5
v: 4, u: 4
v: 6, u: 4
v: 1, u: 5
v: 7]",-1,-1,False,False,5,0,human
1623055107.8815336,42,1623055107,880603551,pretest-4,"[u: 6
v: 7, u: 1
v: 3, u: 5
v: 4, u: 4
v: 6, u: 4
v: 1, u: 5
v: 7]",-1,-1,False,False,human,1,3,0,"[u: 6
v: 7, u: 1
v: 3, u: 5
v: 4, u: 4
v: 6, u: 4
v: 1, u: 5
v: 7, u: 3
v: 0]",-1,-1,False,False,6,0,human
1623055112.3867838,43,1623055112,385720252,pretest-4,"[u: 6
v: 7, u: 1
v: 3, u: 5
v: 4, u: 4
v: 6, u: 4
v: 1, u: 5
v: 7, u: 3
v: 0]",-1,-1,False,False,human,1,5,3,"[u: 6
v: 7, u: 1
v: 3, u: 5
v: 3, u: 5
v: 4, u: 4
v: 6, u: 4
v: 1, u: 5
v: 7, u: 3
v: 0]",-1,-1,False,False,7,0,human
1623055128.5517488,44,1623055128,551607608,pretest-4,"[u: 6
v: 7, u: 1
v: 3, u: 5
v: 3, u: 5
v: 4, u: 4
v: 6, u: 4
v: 1, u: 5
v: 7, u: 3
v: 0]",-1,-1,False,False,human,8,-1,-1,[],-1,-1,False,False,8,0,human
1623055140.626776,45,1623055140,626434803,pretest-4,[],-1,-1,False,False,human,1,7,5,"[u: 7
v: 5]",-1,-1,False,False,9,0,human
1623055146.15113,46,1623055146,150858640,pretest-4,"[u: 7
v: 5]",-1,-1,False,False,human,1,6,7,"[u: 6
v: 7, u: 7
v: 5]",-1,-1,False,False,10,0,human
1623055155.0160432,47,1623055155,14744758,pretest-4,"[u: 6
v: 7, u: 7
v: 5]",-1,-1,False,False,human,1,6,4,"[u: 6
v: 7, u: 7
v: 5, u: 6
v: 4]",-1,-1,False,False,11,0,human
1623055168.3742094,48,1623055168,373854160,pretest-4,"[u: 6
v: 7, u: 7
v: 5, u: 6
v: 4]",-1,-1,False,False,human,1,4,5,"[u: 4
v: 5, u: 6
v: 7, u: 7
v: 5, u: 6
v: 4]",-1,-1,False,False,12,0,human
1623055183.396944,49,1623055183,396279335,pretest-4,"[u: 4
v: 5, u: 6
v: 7, u: 7
v: 5, u: 6
v: 4]",-1,-1,False,False,human,1,0,3,"[u: 6
v: 7, u: 4
v: 5, u: 7
v: 5, u: 0
v: 3, u: 6
v: 4]",-1,-1,False,False,13,0,human
1623055190.737663,50,1623055190,736264467,pretest-4,"[u: 6
v: 7, u: 4
v: 5, u: 7
v: 5, u: 0
v: 3, u: 6
v: 4]",-1,-1,False,False,human,1,3,1,"[u: 6
v: 7, u: 4
v: 5, u: 3
v: 1, u: 7
v: 5, u: 0
v: 3, u: 6
v: 4]",-1,-1,False,False,14,0,human
1623055200.5657544,51,1623055200,564879894,pretest-4,"[u: 6
v: 7, u: 4
v: 5, u: 3
v: 1, u: 7
v: 5, u: 0
v: 3, u: 6
v: 4]",-1,-1,False,False,human,1,5,3,"[u: 6
v: 7, u: 4
v: 5, u: 5
v: 3, u: 3
v: 1, u: 7
v: 5, u: 0
v: 3, u: 6
v: 4]",-1,-1,False,False,15,0,human
1623055207.587493,52,1623055207,586586713,pretest-4,"[u: 6
v: 7, u: 4
v: 5, u: 5
v: 3, u: 3
v: 1, u: 7
v: 5, u: 0
v: 3, u: 6
v: 4]",-1,-1,False,False,human,4,-1,-1,"[u: 3
v: 1, u: 0
v: 3, u: 6
v: 4, u: 6
v: 7, u: 4
v: 5, u: 5
v: 3, u: 7
v: 5]",-1,-1,False,True,16,0,human
1623055210.3743699,53,1623055210,373276948,pretest-4,"[u: 3
v: 1, u: 0
v: 3, u: 6
v: 4, u: 6
v: 7, u: 4
v: 5, u: 5
v: 3, u: 7
v: 5]",-1,-1,False,True,human,4,-1,-1,"[u: 3
v: 1, u: 0
v: 3, u: 6
v: 4, u: 6
v: 7, u: 4
v: 5, u: 5
v: 3, u: 7
v: 5]",-1,-1,True,True,17,0,human
1623055223.2205315,54,1623055223,220264196,pretest-5,[],-1,-1,False,False,human,1,0,3,"[u: 0
v: 3]",-1,-1,False,False,0,0,human
1623055227.5363805,55,1623055227,535541772,pretest-5,"[u: 0
v: 3]",-1,-1,False,False,human,1,3,1,"[u: 3
v: 1, u: 0
v: 3]",-1,-1,False,False,1,0,human
1623055231.8147118,56,1623055231,814458608,pretest-5,"[u: 3
v: 1, u: 0
v: 3]",-1,-1,False,False,human,1,1,4,"[u: 3
v: 1, u: 0
v: 3, u: 1
v: 4]",-1,-1,False,False,2,0,human
1623055238.1210992,57,1623055238,120917320,pretest-5,"[u: 3
v: 1, u: 0
v: 3, u: 1
v: 4]",-1,-1,False,False,human,1,4,5,"[u: 3
v: 1, u: 4
v: 5, u: 0
v: 3, u: 1
v: 4]",-1,-1,False,False,3,0,human
1623055245.6004686,58,1623055245,599332094,pretest-5,"[u: 3
v: 1, u: 4
v: 5, u: 0
v: 3, u: 1
v: 4]",-1,-1,False,False,human,1,5,7,"[u: 4
v: 5, u: 5
v: 7, u: 3
v: 1, u: 0
v: 3, u: 1
v: 4]",-1,-1,False,False,4,0,human
1623055254.0765069,59,1623055254,75485467,pretest-5,"[u: 4
v: 5, u: 5
v: 7, u: 3
v: 1, u: 0
v: 3, u: 1
v: 4]",-1,-1,False,False,human,1,0,7,"[u: 0
v: 7, u: 5
v: 7, u: 4
v: 5, u: 3
v: 1, u: 0
v: 3, u: 1
v: 4]",-1,-1,False,False,5,0,human
1623055258.102701,60,1623055258,100974082,pretest-5,"[u: 0
v: 7, u: 5
v: 7, u: 4
v: 5, u: 3
v: 1, u: 0
v: 3, u: 1
v: 4]",-1,-1,False,False,human,1,7,6,"[u: 0
v: 7, u: 1
v: 4, u: 4
v: 5, u: 7
v: 6, u: 3
v: 1, u: 0
v: 3, u: 5
v: 7]",-1,-1,False,False,6,0,human
1623055261.4250834,61,1623055261,424204587,pretest-5,"[u: 0
v: 7, u: 1
v: 4, u: 4
v: 5, u: 7
v: 6, u: 3
v: 1, u: 0
v: 3, u: 5
v: 7]",-1,-1,False,False,human,1,6,4,"[u: 0
v: 7, u: 5
v: 7, u: 4
v: 5, u: 7
v: 6, u: 3
v: 1, u: 0
v: 3, u: 6
v: 4, u: 1
v: 4]",-1,-1,False,False,7,0,human
1623055267.3626409,62,1623055267,362476110,pretest-5,"[u: 0
v: 7, u: 5
v: 7, u: 4
v: 5, u: 7
v: 6, u: 3
v: 1, u: 0
v: 3, u: 6
v: 4, u: 1
v: 4]",-1,-1,False,False,human,4,-1,-1,"[u: 0
v: 7, u: 3
v: 1, u: 0
v: 3, u: 6
v: 4, u: 5
v: 7, u: 1
v: 4, u: 4
v: 5, u: 7
v: 6]",-1,-1,False,True,8,0,human
1623055270.0998003,63,1623055270,99058151,pretest-5,"[u: 0
v: 7, u: 3
v: 1, u: 0
v: 3, u: 6
v: 4, u: 5
v: 7, u: 1
v: 4, u: 4
v: 5, u: 7
v: 6]",-1,-1,False,True,human,4,-1,-1,"[u: 0
v: 7, u: 3
v: 1, u: 0
v: 3, u: 6
v: 4, u: 5
v: 7, u: 1
v: 4, u: 4
v: 5, u: 7
v: 6]",-1,-1,True,True,9,0,human
1623055328.3171043,64,1623055328,316247463,collab-activity,[],-1,-1,False,False,robot,0,0,3,[],0,3,False,False,0,1,human
1623055404.2672124,65,1623055404,266155958,collab-activity,[],0,3,False,False,human,6,-1,-1,"[u: 0
v: 3]",-1,-1,False,False,1,1,human
1623055420.8856437,66,1623055420,883946418,collab-activity,"[u: 0
v: 3]",-1,-1,False,False,human,0,7,6,"[u: 0
v: 3]",7,6,False,False,2,1,robot
1623055426.304775,67,1623055426,303613424,collab-activity,"[u: 0
v: 3]",7,6,False,False,robot,0,7,6,"[u: 0
v: 3, u: 7
v: 6]",-1,-1,False,False,3,1,robot
1623055436.0324652,68,1623055436,31492948,collab-activity,"[u: 0
v: 3, u: 7
v: 6]",-1,-1,False,False,robot,0,7,5,"[u: 0
v: 3, u: 7
v: 6]",7,5,False,False,4,1,human
1623055442.0869672,69,1623055442,86818218,collab-activity,"[u: 0
v: 3, u: 7
v: 6]",7,5,False,False,human,7,-1,-1,"[u: 0
v: 3, u: 7
v: 6]",-1,-1,False,False,5,1,human
1623055463.9322488,70,1623055463,931463003,collab-activity,"[u: 0
v: 3, u: 7
v: 6]",-1,-1,False,False,human,0,7,3,"[u: 0
v: 3, u: 7
v: 6]",7,3,False,False,6,1,robot
1623055477.1830208,71,1623055477,182286024,collab-activity,"[u: 0
v: 3, u: 7
v: 6]",7,3,False,False,robot,0,7,5,"[u: 0
v: 3, u: 7
v: 6]",7,5,False,False,7,1,human
1623055482.738975,72,1623055482,737937927,collab-activity,"[u: 0
v: 3, u: 7
v: 6]",7,5,False,False,human,7,-1,-1,"[u: 0
v: 3, u: 7
v: 6]",-1,-1,False,False,8,1,human
1623055508.7010803,73,1623055508,700148820,collab-activity,"[u: 0
v: 3, u: 7
v: 6]",-1,-1,False,False,human,0,7,0,"[u: 0
v: 3, u: 7
v: 6]",7,0,False,False,9,1,robot
1623055518.7552505,74,1623055518,755113124,collab-activity,"[u: 0
v: 3, u: 7
v: 6]",7,0,False,False,robot,0,7,0,"[u: 7
v: 0, u: 0
v: 3, u: 7
v: 6]",-1,-1,False,False,10,1,robot
1623055527.65751,75,1623055527,656456470,collab-activity,"[u: 7
v: 0, u: 0
v: 3, u: 7
v: 6]",-1,-1,False,False,robot,0,7,5,"[u: 7
v: 0, u: 7
v: 6, u: 0
v: 3]",7,5,False,False,11,1,human
1623055538.4291465,76,1623055538,428342819,collab-activity,"[u: 7
v: 0, u: 7
v: 6, u: 0
v: 3]",7,5,False,False,human,7,-1,-1,"[u: 7
v: 0, u: 7
v: 6, u: 0
v: 3]",-1,-1,False,False,12,1,human
1623055557.361108,77,1623055557,360060453,collab-activity,"[u: 7
v: 0, u: 7
v: 6, u: 0
v: 3]",-1,-1,False,False,human,0,6,4,"[u: 7
v: 0, u: 7
v: 6, u: 0
v: 3]",6,4,False,False,13,1,robot
1623055566.087724,78,1623055566,86729288,collab-activity,"[u: 7
v: 0, u: 7
v: 6, u: 0
v: 3]",6,4,False,False,robot,0,6,4,"[u: 7
v: 0, u: 6
v: 4, u: 7
v: 6, u: 0
v: 3]",-1,-1,False,False,14,1,robot
1623055574.8718832,79,1623055574,870812177,collab-activity,"[u: 7
v: 0, u: 6
v: 4, u: 7
v: 6, u: 0
v: 3]",-1,-1,False,False,robot,0,6,5,"[u: 7
v: 0, u: 6
v: 4, u: 7
v: 6, u: 0
v: 3]",6,5,False,False,15,1,human
1623055582.9143898,80,1623055582,913395881,collab-activity,"[u: 7
v: 0, u: 6
v: 4, u: 7
v: 6, u: 0
v: 3]",6,5,False,False,human,7,-1,-1,"[u: 7
v: 0, u: 6
v: 4, u: 7
v: 6, u: 0
v: 3]",-1,-1,False,False,16,1,human
1623055604.3535585,81,1623055604,352564573,collab-activity,"[u: 7
v: 0, u: 6
v: 4, u: 7
v: 6, u: 0
v: 3]",-1,-1,False,False,human,0,2,1,"[u: 7
v: 0, u: 6
v: 4, u: 7
v: 6, u: 0
v: 3]",2,1,False,False,17,1,robot
1623055611.7459643,82,1623055611,744999647,collab-activity,"[u: 7
v: 0, u: 6
v: 4, u: 7
v: 6, u: 0
v: 3]",2,1,False,False,robot,0,2,1,"[u: 7
v: 6, u: 2
v: 1, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4]",-1,-1,False,False,18,1,robot
1623055620.9560301,83,1623055620,955747365,collab-activity,"[u: 7
v: 6, u: 2
v: 1, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4]",-1,-1,False,False,robot,0,2,3,"[u: 2
v: 1, u: 7
v: 0, u: 0
v: 3, u: 6
v: 4, u: 7
v: 6]",2,3,False,False,19,1,human
1623055625.6153674,84,1623055625,614581823,collab-activity,"[u: 2
v: 1, u: 7
v: 0, u: 0
v: 3, u: 6
v: 4, u: 7
v: 6]",2,3,False,False,human,6,-1,-1,"[u: 2
v: 3, u: 7
v: 6, u: 2
v: 1, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4]",-1,-1,False,False,20,1,human
1623055639.118996,85,1623055639,117930650,collab-activity,"[u: 2
v: 3, u: 7
v: 6, u: 2
v: 1, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4]",-1,-1,False,False,human,0,2,9,"[u: 2
v: 1, u: 7
v: 0, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 7
v: 6]",2,9,False,False,21,1,robot
1623055651.462731,86,1623055651,462593793,collab-activity,"[u: 2
v: 1, u: 7
v: 0, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 7
v: 6]",2,9,False,False,robot,0,2,8,"[u: 2
v: 1, u: 7
v: 0, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 7
v: 6]",2,8,False,False,22,1,human
1623055674.8676684,87,1623055674,866699218,collab-activity,"[u: 2
v: 1, u: 7
v: 0, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 7
v: 6]",2,8,False,False,human,7,-1,-1,"[u: 2
v: 1, u: 7
v: 0, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 7
v: 6]",-1,-1,False,False,23,1,human
1623055693.384972,88,1623055693,384093284,collab-activity,"[u: 2
v: 1, u: 7
v: 0, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 7
v: 6]",-1,-1,False,False,human,0,2,9,"[u: 2
v: 1, u: 7
v: 0, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 7
v: 6]",2,9,False,False,24,1,robot
1623055703.4828289,89,1623055703,481883049,collab-activity,"[u: 2
v: 1, u: 7
v: 0, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 7
v: 6]",2,9,False,False,robot,0,2,9,"[u: 2
v: 3, u: 2
v: 9, u: 7
v: 6, u: 2
v: 1, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4]",-1,-1,False,False,25,1,robot
1623055712.0897985,90,1623055712,88845491,collab-activity,"[u: 2
v: 3, u: 2
v: 9, u: 7
v: 6, u: 2
v: 1, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4]",-1,-1,False,False,robot,0,2,8,"[u: 2
v: 1, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4, u: 2
v: 3, u: 2
v: 9, u: 7
v: 6]",2,8,False,False,26,1,human
1623055723.888261,91,1623055723,887450695,collab-activity,"[u: 2
v: 1, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4, u: 2
v: 3, u: 2
v: 9, u: 7
v: 6]",2,8,False,False,human,6,-1,-1,"[u: 2
v: 3, u: 2
v: 9, u: 7
v: 6, u: 2
v: 1, u: 0
v: 3, u: 6
v: 4, u: 7
v: 0, u: 2
v: 8]",-1,-1,False,False,27,1,human
1623055905.8486576,1,1623055905,848484754,collab-activity,[],-1,-1,False,False,robot,0,2,1,[],2,1,False,False,0,1,human
1623055911.5251014,2,1623055911,524877309,collab-activity,[],2,1,False,False,human,6,-1,-1,"[u: 2
v: 1]",-1,-1,False,False,1,1,human
1623055926.1006837,3,1623055926,99992752,collab-activity,"[u: 2
v: 1]",-1,-1,False,False,human,0,4,6,"[u: 2
v: 1]",4,6,False,False,2,1,robot
1623055940.113544,4,1623055940,112605094,collab-activity,"[u: 2
v: 1]",4,6,False,False,robot,0,4,5,"[u: 2
v: 1]",4,5,False,False,3,1,human
1623055957.4671497,5,1623055957,466925621,collab-activity,"[u: 2
v: 1]",4,5,False,False,human,7,-1,-1,"[u: 2
v: 1]",-1,-1,False,False,4,1,human
1623055972.0915382,6,1623055972,90712070,collab-activity,"[u: 2
v: 1]",-1,-1,False,False,human,0,6,4,"[u: 2
v: 1]",6,4,False,False,5,1,robot
1623055979.639226,7,1623055979,638221502,collab-activity,"[u: 2
v: 1]",6,4,False,False,robot,0,6,4,"[u: 6
v: 4, u: 2
v: 1]",-1,-1,False,False,6,1,robot
