Time,header.seq,header.frame_id,state.edges,state.suggested.u,state.suggested.v,state.terminal,state.submit_suggested,action.agent_name,action.type,action.edge.u,action.edge.v,next_state.edges,next_state.suggested.u,next_state.suggested.v,next_state.terminal,next_state.submit_suggested,action_no,step_no,turn_agent
393.78363013267517,27,pretest-3,[],-1,-1,False,False,human,1,0,3,"[u: 0
v: 3]",-1,-1,False,False,0,0,human
400.2444632053375,28,pretest-3,"[u: 0
v: 3]",-1,-1,False,False,human,1,7,3,"[u: 0
v: 3, u: 7
v: 3]",-1,-1,False,False,1,0,human
413.69702196121216,29,pretest-3,"[u: 0
v: 3, u: 7
v: 3]",-1,-1,False,False,human,1,6,4,"[u: 0
v: 3, u: 6
v: 4, u: 7
v: 3]",-1,-1,False,False,2,0,human
433.14212465286255,30,pretest-3,"[u: 0
v: 3, u: 6
v: 4, u: 7
v: 3]",-1,-1,False,False,human,1,6,7,"[u: 6
v: 7, u: 0
v: 3, u: 6
v: 4, u: 7
v: 3]",-1,-1,False,False,3,0,human
439.5479950904846,31,pretest-3,"[u: 6
v: 7, u: 0
v: 3, u: 6
v: 4, u: 7
v: 3]",-1,-1,False,False,human,1,4,5,"[u: 6
v: 7, u: 4
v: 5, u: 0
v: 3, u: 6
v: 4, u: 7
v: 3]",-1,-1,False,False,4,0,human
443.4919400215149,32,pretest-3,"[u: 6
v: 7, u: 4
v: 5, u: 0
v: 3, u: 6
v: 4, u: 7
v: 3]",-1,-1,False,False,human,1,4,1,"[u: 6
v: 7, u: 4
v: 5, u: 0
v: 3, u: 4
v: 1, u: 6
v: 4, u: 7
v: 3]",-1,-1,False,False,5,0,human
459.93486189842224,33,pretest-3,"[u: 6
v: 7, u: 4
v: 5, u: 0
v: 3, u: 4
v: 1, u: 6
v: 4, u: 7
v: 3]",-1,-1,False,False,human,1,1,3,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 3, u: 0
v: 3, u: 4
v: 1, u: 6
v: 4, u: 7
v: 3]",-1,-1,False,False,6,0,human
468.510516166687,34,pretest-3,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 3, u: 0
v: 3, u: 4
v: 1, u: 6
v: 4, u: 7
v: 3]",-1,-1,False,False,human,4,-1,-1,"[u: 4
v: 1, u: 0
v: 3, u: 6
v: 4, u: 7
v: 3, u: 6
v: 7, u: 4
v: 5, u: 1
v: 3]",-1,-1,False,True,7,0,human
479.3509113788605,35,pretest-3,"[u: 4
v: 1, u: 0
v: 3, u: 6
v: 4, u: 7
v: 3, u: 6
v: 7, u: 4
v: 5, u: 1
v: 3]",-1,-1,False,True,human,4,-1,-1,"[u: 1
v: 3, u: 0
v: 3, u: 6
v: 4, u: 7
v: 3, u: 6
v: 7, u: 4
v: 5, u: 4
v: 1]",-1,-1,True,True,8,0,human
508.9405081272125,36,pretest-4,[],-1,-1,False,False,human,1,4,6,"[u: 4
v: 6]",-1,-1,False,False,0,0,human
524.2759675979614,37,pretest-4,"[u: 4
v: 6]",-1,-1,False,False,human,1,6,7,"[u: 6
v: 7, u: 4
v: 6]",-1,-1,False,False,1,0,human
532.5649473667145,38,pretest-4,"[u: 6
v: 7, u: 4
v: 6]",-1,-1,False,False,human,1,5,7,"[u: 6
v: 7, u: 4
v: 6, u: 5
v: 7]",-1,-1,False,False,2,0,human
549.4667344093323,39,pretest-4,"[u: 6
v: 7, u: 4
v: 6, u: 5
v: 7]",-1,-1,False,False,human,1,5,4,"[u: 6
v: 7, u: 5
v: 4, u: 4
v: 6, u: 5
v: 7]",-1,-1,False,False,3,0,human
554.5300960540771,40,pretest-4,"[u: 6
v: 7, u: 5
v: 4, u: 4
v: 6, u: 5
v: 7]",-1,-1,False,False,human,1,4,1,"[u: 6
v: 7, u: 5
v: 4, u: 4
v: 6, u: 4
v: 1, u: 5
v: 7]",-1,-1,False,False,4,0,human
560.1080687046051,41,pretest-4,"[u: 6
v: 7, u: 5
v: 4, u: 4
v: 6, u: 4
v: 1, u: 5
v: 7]",-1,-1,False,False,human,1,1,3,"[u: 6
v: 7, u: 1
v: 3, u: 5
v: 4, u: 4
v: 6, u: 4
v: 1, u: 5
v: 7]",-1,-1,False,False,5,0,human
563.483654499054,42,pretest-4,"[u: 6
v: 7, u: 1
v: 3, u: 5
v: 4, u: 4
v: 6, u: 4
v: 1, u: 5
v: 7]",-1,-1,False,False,human,1,3,0,"[u: 6
v: 7, u: 1
v: 3, u: 5
v: 4, u: 4
v: 6, u: 4
v: 1, u: 5
v: 7, u: 3
v: 0]",-1,-1,False,False,6,0,human
567.9889047145844,43,pretest-4,"[u: 6
v: 7, u: 1
v: 3, u: 5
v: 4, u: 4
v: 6, u: 4
v: 1, u: 5
v: 7, u: 3
v: 0]",-1,-1,False,False,human,1,5,3,"[u: 6
v: 7, u: 1
v: 3, u: 5
v: 3, u: 5
v: 4, u: 4
v: 6, u: 4
v: 1, u: 5
v: 7, u: 3
v: 0]",-1,-1,False,False,7,0,human
584.1538696289062,44,pretest-4,"[u: 6
v: 7, u: 1
v: 3, u: 5
v: 3, u: 5
v: 4, u: 4
v: 6, u: 4
v: 1, u: 5
v: 7, u: 3
v: 0]",-1,-1,False,False,human,8,-1,-1,[],-1,-1,False,False,8,0,human
596.228896856308,45,pretest-4,[],-1,-1,False,False,human,1,7,5,"[u: 7
v: 5]",-1,-1,False,False,9,0,human
601.753250837326,46,pretest-4,"[u: 7
v: 5]",-1,-1,False,False,human,1,6,7,"[u: 6
v: 7, u: 7
v: 5]",-1,-1,False,False,10,0,human
610.6181640625,47,pretest-4,"[u: 6
v: 7, u: 7
v: 5]",-1,-1,False,False,human,1,6,4,"[u: 6
v: 7, u: 7
v: 5, u: 6
v: 4]",-1,-1,False,False,11,0,human
623.976330280304,48,pretest-4,"[u: 6
v: 7, u: 7
v: 5, u: 6
v: 4]",-1,-1,False,False,human,1,4,5,"[u: 4
v: 5, u: 6
v: 7, u: 7
v: 5, u: 6
v: 4]",-1,-1,False,False,12,0,human
638.9990649223328,49,pretest-4,"[u: 4
v: 5, u: 6
v: 7, u: 7
v: 5, u: 6
v: 4]",-1,-1,False,False,human,1,0,3,"[u: 6
v: 7, u: 4
v: 5, u: 7
v: 5, u: 0
v: 3, u: 6
v: 4]",-1,-1,False,False,13,0,human
646.3397839069366,50,pretest-4,"[u: 6
v: 7, u: 4
v: 5, u: 7
v: 5, u: 0
v: 3, u: 6
v: 4]",-1,-1,False,False,human,1,3,1,"[u: 6
v: 7, u: 4
v: 5, u: 3
v: 1, u: 7
v: 5, u: 0
v: 3, u: 6
v: 4]",-1,-1,False,False,14,0,human
656.167875289917,51,pretest-4,"[u: 6
v: 7, u: 4
v: 5, u: 3
v: 1, u: 7
v: 5, u: 0
v: 3, u: 6
v: 4]",-1,-1,False,False,human,1,5,3,"[u: 6
v: 7, u: 4
v: 5, u: 5
v: 3, u: 3
v: 1, u: 7
v: 5, u: 0
v: 3, u: 6
v: 4]",-1,-1,False,False,15,0,human
663.1896138191223,52,pretest-4,"[u: 6
v: 7, u: 4
v: 5, u: 5
v: 3, u: 3
v: 1, u: 7
v: 5, u: 0
v: 3, u: 6
v: 4]",-1,-1,False,False,human,4,-1,-1,"[u: 3
v: 1, u: 0
v: 3, u: 6
v: 4, u: 6
v: 7, u: 4
v: 5, u: 5
v: 3, u: 7
v: 5]",-1,-1,False,True,16,0,human
665.9764909744263,53,pretest-4,"[u: 3
v: 1, u: 0
v: 3, u: 6
v: 4, u: 6
v: 7, u: 4
v: 5, u: 5
v: 3, u: 7
v: 5]",-1,-1,False,True,human,4,-1,-1,"[u: 3
v: 1, u: 0
v: 3, u: 6
v: 4, u: 6
v: 7, u: 4
v: 5, u: 5
v: 3, u: 7
v: 5]",-1,-1,True,True,17,0,human
678.8226525783539,54,pretest-5,[],-1,-1,False,False,human,1,0,3,"[u: 0
v: 3]",-1,-1,False,False,0,0,human
683.1385011672974,55,pretest-5,"[u: 0
v: 3]",-1,-1,False,False,human,1,3,1,"[u: 3
v: 1, u: 0
v: 3]",-1,-1,False,False,1,0,human
687.4168326854706,56,pretest-5,"[u: 3
v: 1, u: 0
v: 3]",-1,-1,False,False,human,1,1,4,"[u: 3
v: 1, u: 0
v: 3, u: 1
v: 4]",-1,-1,False,False,2,0,human
693.7232201099396,57,pretest-5,"[u: 3
v: 1, u: 0
v: 3, u: 1
v: 4]",-1,-1,False,False,human,1,4,5,"[u: 3
v: 1, u: 4
v: 5, u: 0
v: 3, u: 1
v: 4]",-1,-1,False,False,3,0,human
701.2025895118713,58,pretest-5,"[u: 3
v: 1, u: 4
v: 5, u: 0
v: 3, u: 1
v: 4]",-1,-1,False,False,human,1,5,7,"[u: 4
v: 5, u: 5
v: 7, u: 3
v: 1, u: 0
v: 3, u: 1
v: 4]",-1,-1,False,False,4,0,human
709.6786277294159,59,pretest-5,"[u: 4
v: 5, u: 5
v: 7, u: 3
v: 1, u: 0
v: 3, u: 1
v: 4]",-1,-1,False,False,human,1,0,7,"[u: 0
v: 7, u: 5
v: 7, u: 4
v: 5, u: 3
v: 1, u: 0
v: 3, u: 1
v: 4]",-1,-1,False,False,5,0,human
713.7048218250275,60,pretest-5,"[u: 0
v: 7, u: 5
v: 7, u: 4
v: 5, u: 3
v: 1, u: 0
v: 3, u: 1
v: 4]",-1,-1,False,False,human,1,7,6,"[u: 0
v: 7, u: 1
v: 4, u: 4
v: 5, u: 7
v: 6, u: 3
v: 1, u: 0
v: 3, u: 5
v: 7]",-1,-1,False,False,6,0,human
717.0272042751312,61,pretest-5,"[u: 0
v: 7, u: 1
v: 4, u: 4
v: 5, u: 7
v: 6, u: 3
v: 1, u: 0
v: 3, u: 5
v: 7]",-1,-1,False,False,human,1,6,4,"[u: 0
v: 7, u: 5
v: 7, u: 4
v: 5, u: 7
v: 6, u: 3
v: 1, u: 0
v: 3, u: 6
v: 4, u: 1
v: 4]",-1,-1,False,False,7,0,human
722.9647617340088,62,pretest-5,"[u: 0
v: 7, u: 5
v: 7, u: 4
v: 5, u: 7
v: 6, u: 3
v: 1, u: 0
v: 3, u: 6
v: 4, u: 1
v: 4]",-1,-1,False,False,human,4,-1,-1,"[u: 0
v: 7, u: 3
v: 1, u: 0
v: 3, u: 6
v: 4, u: 5
v: 7, u: 1
v: 4, u: 4
v: 5, u: 7
v: 6]",-1,-1,False,True,8,0,human
725.7019212245941,63,pretest-5,"[u: 0
v: 7, u: 3
v: 1, u: 0
v: 3, u: 6
v: 4, u: 5
v: 7, u: 1
v: 4, u: 4
v: 5, u: 7
v: 6]",-1,-1,False,True,human,4,-1,-1,"[u: 0
v: 7, u: 3
v: 1, u: 0
v: 3, u: 6
v: 4, u: 5
v: 7, u: 1
v: 4, u: 4
v: 5, u: 7
v: 6]",-1,-1,True,True,9,0,human
783.9192252159119,64,collab-activity,[],-1,-1,False,False,robot,0,0,3,[],0,3,False,False,0,1,human
859.8693332672119,65,collab-activity,[],0,3,False,False,human,6,-1,-1,"[u: 0
v: 3]",-1,-1,False,False,1,1,human
876.4877643585205,66,collab-activity,"[u: 0
v: 3]",-1,-1,False,False,human,0,7,6,"[u: 0
v: 3]",7,6,False,False,2,1,robot
881.9068958759308,67,collab-activity,"[u: 0
v: 3]",7,6,False,False,robot,0,7,6,"[u: 0
v: 3, u: 7
v: 6]",-1,-1,False,False,3,1,robot
891.6345860958099,68,collab-activity,"[u: 0
v: 3, u: 7
v: 6]",-1,-1,False,False,robot,0,7,5,"[u: 0
v: 3, u: 7
v: 6]",7,5,False,False,4,1,human
897.6890881061554,69,collab-activity,"[u: 0
v: 3, u: 7
v: 6]",7,5,False,False,human,7,-1,-1,"[u: 0
v: 3, u: 7
v: 6]",-1,-1,False,False,5,1,human
919.5343697071075,70,collab-activity,"[u: 0
v: 3, u: 7
v: 6]",-1,-1,False,False,human,0,7,3,"[u: 0
v: 3, u: 7
v: 6]",7,3,False,False,6,1,robot
932.7851417064667,71,collab-activity,"[u: 0
v: 3, u: 7
v: 6]",7,3,False,False,robot,0,7,5,"[u: 0
v: 3, u: 7
v: 6]",7,5,False,False,7,1,human
938.3410959243774,72,collab-activity,"[u: 0
v: 3, u: 7
v: 6]",7,5,False,False,human,7,-1,-1,"[u: 0
v: 3, u: 7
v: 6]",-1,-1,False,False,8,1,human
964.3032011985779,73,collab-activity,"[u: 0
v: 3, u: 7
v: 6]",-1,-1,False,False,human,0,7,0,"[u: 0
v: 3, u: 7
v: 6]",7,0,False,False,9,1,robot
974.3573713302612,74,collab-activity,"[u: 0
v: 3, u: 7
v: 6]",7,0,False,False,robot,0,7,0,"[u: 7
v: 0, u: 0
v: 3, u: 7
v: 6]",-1,-1,False,False,10,1,robot
983.2596309185028,75,collab-activity,"[u: 7
v: 0, u: 0
v: 3, u: 7
v: 6]",-1,-1,False,False,robot,0,7,5,"[u: 7
v: 0, u: 7
v: 6, u: 0
v: 3]",7,5,False,False,11,1,human
994.0312671661377,76,collab-activity,"[u: 7
v: 0, u: 7
v: 6, u: 0
v: 3]",7,5,False,False,human,7,-1,-1,"[u: 7
v: 0, u: 7
v: 6, u: 0
v: 3]",-1,-1,False,False,12,1,human
1012.9632289409637,77,collab-activity,"[u: 7
v: 0, u: 7
v: 6, u: 0
v: 3]",-1,-1,False,False,human,0,6,4,"[u: 7
v: 0, u: 7
v: 6, u: 0
v: 3]",6,4,False,False,13,1,robot
1021.6898448467255,78,collab-activity,"[u: 7
v: 0, u: 7
v: 6, u: 0
v: 3]",6,4,False,False,robot,0,6,4,"[u: 7
v: 0, u: 6
v: 4, u: 7
v: 6, u: 0
v: 3]",-1,-1,False,False,14,1,robot
1030.4740040302277,79,collab-activity,"[u: 7
v: 0, u: 6
v: 4, u: 7
v: 6, u: 0
v: 3]",-1,-1,False,False,robot,0,6,5,"[u: 7
v: 0, u: 6
v: 4, u: 7
v: 6, u: 0
v: 3]",6,5,False,False,15,1,human
1038.5165107250214,80,collab-activity,"[u: 7
v: 0, u: 6
v: 4, u: 7
v: 6, u: 0
v: 3]",6,5,False,False,human,7,-1,-1,"[u: 7
v: 0, u: 6
v: 4, u: 7
v: 6, u: 0
v: 3]",-1,-1,False,False,16,1,human
1059.955679178238,81,collab-activity,"[u: 7
v: 0, u: 6
v: 4, u: 7
v: 6, u: 0
v: 3]",-1,-1,False,False,human,0,2,1,"[u: 7
v: 0, u: 6
v: 4, u: 7
v: 6, u: 0
v: 3]",2,1,False,False,17,1,robot
1067.3480851650238,82,collab-activity,"[u: 7
v: 0, u: 6
v: 4, u: 7
v: 6, u: 0
v: 3]",2,1,False,False,robot,0,2,1,"[u: 7
v: 6, u: 2
v: 1, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4]",-1,-1,False,False,18,1,robot
1076.55815076828,83,collab-activity,"[u: 7
v: 6, u: 2
v: 1, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4]",-1,-1,False,False,robot,0,2,3,"[u: 2
v: 1, u: 7
v: 0, u: 0
v: 3, u: 6
v: 4, u: 7
v: 6]",2,3,False,False,19,1,human
1081.2174882888794,84,collab-activity,"[u: 2
v: 1, u: 7
v: 0, u: 0
v: 3, u: 6
v: 4, u: 7
v: 6]",2,3,False,False,human,6,-1,-1,"[u: 2
v: 3, u: 7
v: 6, u: 2
v: 1, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4]",-1,-1,False,False,20,1,human
1094.7211167812347,85,collab-activity,"[u: 2
v: 3, u: 7
v: 6, u: 2
v: 1, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4]",-1,-1,False,False,human,0,2,9,"[u: 2
v: 1, u: 7
v: 0, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 7
v: 6]",2,9,False,False,21,1,robot
1107.0648517608643,86,collab-activity,"[u: 2
v: 1, u: 7
v: 0, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 7
v: 6]",2,9,False,False,robot,0,2,8,"[u: 2
v: 1, u: 7
v: 0, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 7
v: 6]",2,8,False,False,22,1,human
1130.4697892665863,87,collab-activity,"[u: 2
v: 1, u: 7
v: 0, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 7
v: 6]",2,8,False,False,human,7,-1,-1,"[u: 2
v: 1, u: 7
v: 0, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 7
v: 6]",-1,-1,False,False,23,1,human
1148.9870929718018,88,collab-activity,"[u: 2
v: 1, u: 7
v: 0, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 7
v: 6]",-1,-1,False,False,human,0,2,9,"[u: 2
v: 1, u: 7
v: 0, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 7
v: 6]",2,9,False,False,24,1,robot
1159.0849497318268,89,collab-activity,"[u: 2
v: 1, u: 7
v: 0, u: 0
v: 3, u: 6
v: 4, u: 2
v: 3, u: 7
v: 6]",2,9,False,False,robot,0,2,9,"[u: 2
v: 3, u: 2
v: 9, u: 7
v: 6, u: 2
v: 1, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4]",-1,-1,False,False,25,1,robot
1167.6919193267822,90,collab-activity,"[u: 2
v: 3, u: 2
v: 9, u: 7
v: 6, u: 2
v: 1, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4]",-1,-1,False,False,robot,0,2,8,"[u: 2
v: 1, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4, u: 2
v: 3, u: 2
v: 9, u: 7
v: 6]",2,8,False,False,26,1,human
1179.4903819561005,91,collab-activity,"[u: 2
v: 1, u: 0
v: 3, u: 7
v: 0, u: 6
v: 4, u: 2
v: 3, u: 2
v: 9, u: 7
v: 6]",2,8,False,False,human,6,-1,-1,"[u: 2
v: 3, u: 2
v: 9, u: 7
v: 6, u: 2
v: 1, u: 0
v: 3, u: 6
v: 4, u: 7
v: 0, u: 2
v: 8]",-1,-1,False,False,27,1,human
1361.4507784843445,1,collab-activity,[],-1,-1,False,False,robot,0,2,1,[],2,1,False,False,0,1,human
1367.1272222995758,2,collab-activity,[],2,1,False,False,human,6,-1,-1,"[u: 2
v: 1]",-1,-1,False,False,1,1,human
1381.7028045654297,3,collab-activity,"[u: 2
v: 1]",-1,-1,False,False,human,0,4,6,"[u: 2
v: 1]",4,6,False,False,2,1,robot
1395.7156648635864,4,collab-activity,"[u: 2
v: 1]",4,6,False,False,robot,0,4,5,"[u: 2
v: 1]",4,5,False,False,3,1,human
1413.0692703723907,5,collab-activity,"[u: 2
v: 1]",4,5,False,False,human,7,-1,-1,"[u: 2
v: 1]",-1,-1,False,False,4,1,human
1427.693659067154,6,collab-activity,"[u: 2
v: 1]",-1,-1,False,False,human,0,6,4,"[u: 2
v: 1]",6,4,False,False,5,1,robot
1435.24134683609,7,collab-activity,"[u: 2
v: 1]",6,4,False,False,robot,0,6,4,"[u: 6
v: 4, u: 2
v: 1]",-1,-1,False,False,6,1,robot
1443.7888090610504,8,collab-activity,"[u: 6
v: 4, u: 2
v: 1]",-1,-1,False,False,robot,0,6,7,"[u: 2
v: 1, u: 6
v: 4]",6,7,False,False,7,1,human
1447.3848729133606,9,collab-activity,"[u: 2
v: 1, u: 6
v: 4]",6,7,False,False,human,6,-1,-1,"[u: 6
v: 7, u: 6
v: 4, u: 2
v: 1]",-1,-1,False,False,8,1,human
1479.928591966629,10,collab-activity,"[u: 6
v: 7, u: 6
v: 4, u: 2
v: 1]",-1,-1,False,False,human,0,2,9,"[u: 6
v: 7, u: 2
v: 1, u: 6
v: 4]",2,9,False,False,9,1,robot
1491.4947509765625,11,collab-activity,"[u: 6
v: 7, u: 2
v: 1, u: 6
v: 4]",2,9,False,False,robot,0,2,3,"[u: 6
v: 7, u: 6
v: 4, u: 2
v: 1]",2,3,False,False,10,1,human
1497.6038806438446,12,collab-activity,"[u: 6
v: 7, u: 6
v: 4, u: 2
v: 1]",2,3,False,False,human,6,-1,-1,"[u: 2
v: 3, u: 6
v: 7, u: 2
v: 1, u: 6
v: 4]",-1,-1,False,False,11,1,human
1512.6648018360138,13,collab-activity,"[u: 2
v: 3, u: 6
v: 7, u: 2
v: 1, u: 6
v: 4]",-1,-1,False,False,human,0,9,8,"[u: 2
v: 3, u: 6
v: 7, u: 6
v: 4, u: 2
v: 1]",9,8,False,False,12,1,robot
1521.383685350418,14,collab-activity,"[u: 2
v: 3, u: 6
v: 7, u: 6
v: 4, u: 2
v: 1]",9,8,False,False,robot,0,9,8,"[u: 2
v: 3, u: 6
v: 7, u: 2
v: 1, u: 9
v: 8, u: 6
v: 4]",-1,-1,False,False,13,1,robot
1530.9991912841797,15,collab-activity,"[u: 2
v: 3, u: 6
v: 7, u: 2
v: 1, u: 9
v: 8, u: 6
v: 4]",-1,-1,False,False,robot,0,9,1,"[u: 2
v: 1, u: 6
v: 4, u: 2
v: 3, u: 6
v: 7, u: 9
v: 8]",9,1,False,False,14,1,human
