Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,state.edges,state.suggested.u,state.suggested.v,state.terminal,state.submit_suggested,action.agent_name,action.type,action.edge.u,action.edge.v,next_state.edges,next_state.suggested.u,next_state.suggested.v,next_state.terminal,next_state.submit_suggested,action_no,step_no,turn_agent
1623069365.6180277,20,1623069365,617142200,pretest-2,"[u: 6
v: 5, u: 1
v: 5, u: 4
v: 1, u: 4
v: 6, u: 7
v: 0, u: 5
v: 7, u: 3
v: 0, u: 6
v: 7, u: 4
v: 5, u: 5
v: 3, u: 1
v: 3]",-1,-1,False,False,human,4,-1,-1,"[u: 1
v: 3, u: 6
v: 5, u: 1
v: 5, u: 7
v: 0, u: 4
v: 6, u: 5
v: 7, u: 3
v: 0, u: 6
v: 7, u: 4
v: 5, u: 5
v: 3, u: 4
v: 1]",-1,-1,False,True,11,0,human
1623069367.4515061,21,1623069367,450063943,pretest-2,"[u: 1
v: 3, u: 6
v: 5, u: 1
v: 5, u: 7
v: 0, u: 4
v: 6, u: 5
v: 7, u: 3
v: 0, u: 6
v: 7, u: 4
v: 5, u: 5
v: 3, u: 4
v: 1]",-1,-1,False,True,human,4,-1,-1,"[u: 6
v: 5, u: 1
v: 5, u: 4
v: 1, u: 4
v: 6, u: 7
v: 0, u: 5
v: 7, u: 3
v: 0, u: 6
v: 7, u: 4
v: 5, u: 5
v: 3, u: 1
v: 3]",-1,-1,True,True,12,0,human
1623069390.3709662,22,1623069390,369991064,pretest-3,[],-1,-1,False,False,human,1,4,5,"[u: 4
v: 5]",-1,-1,False,False,0,0,human
1623069396.7941318,23,1623069396,793488502,pretest-3,"[u: 4
v: 5]",-1,-1,False,False,human,1,1,5,"[u: 4
v: 5, u: 1
v: 5]",-1,-1,False,False,1,0,human
1623069408.1871266,24,1623069408,186951398,pretest-3,"[u: 4
v: 5, u: 1
v: 5]",-1,-1,False,False,human,1,3,5,"[u: 4
v: 5, u: 3
v: 5, u: 1
v: 5]",-1,-1,False,False,2,0,human
1623069412.088044,25,1623069412,87206840,pretest-3,"[u: 4
v: 5, u: 3
v: 5, u: 1
v: 5]",-1,-1,False,False,human,1,7,5,"[u: 4
v: 5, u: 7
v: 5, u: 3
v: 5, u: 1
v: 5]",-1,-1,False,False,3,0,human
1623069416.04481,26,1623069416,43949365,pretest-3,"[u: 4
v: 5, u: 7
v: 5, u: 3
v: 5, u: 1
v: 5]",-1,-1,False,False,human,1,5,6,"[u: 4
v: 5, u: 5
v: 6, u: 1
v: 5, u: 7
v: 5, u: 3
v: 5]",-1,-1,False,False,4,0,human
1623069422.7630157,27,1623069422,761949539,pretest-3,"[u: 4
v: 5, u: 5
v: 6, u: 1
v: 5, u: 7
v: 5, u: 3
v: 5]",-1,-1,False,False,human,1,0,3,"[u: 4
v: 5, u: 5
v: 6, u: 1
v: 5, u: 7
v: 5, u: 0
v: 3, u: 3
v: 5]",-1,-1,False,False,5,0,human
1623069425.9069555,28,1623069425,906041383,pretest-3,"[u: 4
v: 5, u: 5
v: 6, u: 1
v: 5, u: 7
v: 5, u: 0
v: 3, u: 3
v: 5]",-1,-1,False,False,human,4,-1,-1,"[u: 1
v: 5, u: 0
v: 3, u: 4
v: 5, u: 5
v: 6, u: 7
v: 5, u: 3
v: 5]",-1,-1,False,True,6,0,human
1623069427.5753105,29,1623069427,573628664,pretest-3,"[u: 1
v: 5, u: 0
v: 3, u: 4
v: 5, u: 5
v: 6, u: 7
v: 5, u: 3
v: 5]",-1,-1,False,True,human,4,-1,-1,"[u: 1
v: 5, u: 0
v: 3, u: 4
v: 5, u: 5
v: 6, u: 7
v: 5, u: 3
v: 5]",-1,-1,True,True,7,0,human
1623069448.5228827,30,1623069448,522278070,pretest-4,[],-1,-1,False,False,human,1,5,3,"[u: 5
v: 3]",-1,-1,False,False,0,0,human
1623069452.491584,31,1623069452,490177631,pretest-4,"[u: 5
v: 3]",-1,-1,False,False,human,1,0,3,"[u: 5
v: 3, u: 0
v: 3]",-1,-1,False,False,1,0,human
1623069457.3288882,32,1623069457,327699184,pretest-4,"[u: 5
v: 3, u: 0
v: 3]",-1,-1,False,False,human,1,1,5,"[u: 5
v: 3, u: 0
v: 3, u: 1
v: 5]",-1,-1,False,False,2,0,human
1623069461.4533443,33,1623069461,452436685,pretest-4,"[u: 5
v: 3, u: 0
v: 3, u: 1
v: 5]",-1,-1,False,False,human,1,4,5,"[u: 5
v: 3, u: 4
v: 5, u: 0
v: 3, u: 1
v: 5]",-1,-1,False,False,3,0,human
1623069465.0446062,34,1623069465,43672800,pretest-4,"[u: 5
v: 3, u: 4
v: 5, u: 0
v: 3, u: 1
v: 5]",-1,-1,False,False,human,1,6,5,"[u: 4
v: 5, u: 6
v: 5, u: 1
v: 5, u: 5
v: 3, u: 0
v: 3]",-1,-1,False,False,4,0,human
1623069468.3594694,35,1623069468,358400583,pretest-4,"[u: 4
v: 5, u: 6
v: 5, u: 1
v: 5, u: 5
v: 3, u: 0
v: 3]",-1,-1,False,False,human,1,7,5,"[u: 4
v: 5, u: 6
v: 5, u: 1
v: 5, u: 5
v: 3, u: 7
v: 5, u: 0
v: 3]",-1,-1,False,False,5,0,human
1623069471.740992,36,1623069471,739648103,pretest-4,"[u: 4
v: 5, u: 6
v: 5, u: 1
v: 5, u: 5
v: 3, u: 7
v: 5, u: 0
v: 3]",-1,-1,False,False,human,4,-1,-1,"[u: 6
v: 5, u: 1
v: 5, u: 0
v: 3, u: 4
v: 5, u: 5
v: 3, u: 7
v: 5]",-1,-1,False,True,6,0,human
1623069473.57673,37,1623069473,576402664,pretest-4,"[u: 6
v: 5, u: 1
v: 5, u: 0
v: 3, u: 4
v: 5, u: 5
v: 3, u: 7
v: 5]",-1,-1,False,True,human,4,-1,-1,"[u: 6
v: 5, u: 1
v: 5, u: 0
v: 3, u: 4
v: 5, u: 5
v: 3, u: 7
v: 5]",-1,-1,True,True,7,0,human
1623069495.8005617,38,1623069495,799649953,pretest-5,[],-1,-1,False,False,human,1,3,5,"[u: 3
v: 5]",-1,-1,False,False,0,0,human
1623069499.317079,39,1623069499,316439628,pretest-5,"[u: 3
v: 5]",-1,-1,False,False,human,1,0,3,"[u: 0
v: 3, u: 3
v: 5]",-1,-1,False,False,1,0,human
1623069504.0952556,40,1623069504,94830513,pretest-5,"[u: 0
v: 3, u: 3
v: 5]",-1,-1,False,False,human,1,7,5,"[u: 7
v: 5, u: 0
v: 3, u: 3
v: 5]",-1,-1,False,False,2,0,human
1623069507.9756954,41,1623069507,974675893,pretest-5,"[u: 7
v: 5, u: 0
v: 3, u: 3
v: 5]",-1,-1,False,False,human,1,1,5,"[u: 7
v: 5, u: 0
v: 3, u: 3
v: 5, u: 1
v: 5]",-1,-1,False,False,3,0,human
1623069512.1482837,42,1623069512,147940874,pretest-5,"[u: 7
v: 5, u: 0
v: 3, u: 3
v: 5, u: 1
v: 5]",-1,-1,False,False,human,1,6,5,"[u: 6
v: 5, u: 1
v: 5, u: 7
v: 5, u: 0
v: 3, u: 3
v: 5]",-1,-1,False,False,4,0,human
1623069515.574243,43,1623069515,573492288,pretest-5,"[u: 6
v: 5, u: 1
v: 5, u: 7
v: 5, u: 0
v: 3, u: 3
v: 5]",-1,-1,False,False,human,1,4,5,"[u: 4
v: 5, u: 6
v: 5, u: 1
v: 5, u: 7
v: 5, u: 0
v: 3, u: 3
v: 5]",-1,-1,False,False,5,0,human
1623069520.6002727,44,1623069520,599346876,pretest-5,"[u: 4
v: 5, u: 6
v: 5, u: 1
v: 5, u: 7
v: 5, u: 0
v: 3, u: 3
v: 5]",-1,-1,False,False,human,4,-1,-1,"[u: 6
v: 5, u: 1
v: 5, u: 0
v: 3, u: 4
v: 5, u: 7
v: 5, u: 3
v: 5]",-1,-1,False,True,6,0,human
1623069522.4736397,45,1623069522,472695112,pretest-5,"[u: 6
v: 5, u: 1
v: 5, u: 0
v: 3, u: 4
v: 5, u: 7
v: 5, u: 3
v: 5]",-1,-1,False,True,human,4,-1,-1,"[u: 6
v: 5, u: 1
v: 5, u: 0
v: 3, u: 4
v: 5, u: 7
v: 5, u: 3
v: 5]",-1,-1,True,True,7,0,human
1623069579.197615,46,1623069579,197483777,collab-activity,[],-1,-1,False,False,robot,0,0,3,[],0,3,False,False,0,1,human
1623069581.9002805,47,1623069581,900137662,collab-activity,[],0,3,False,False,human,6,-1,-1,"[u: 0
v: 3]",-1,-1,False,False,1,1,human
1623069599.9340827,48,1623069599,933770179,collab-activity,"[u: 0
v: 3]",-1,-1,False,False,human,0,2,3,"[u: 0
v: 3]",2,3,False,False,2,1,robot
1623069612.1408854,49,1623069612,140071392,collab-activity,"[u: 0
v: 3]",2,3,False,False,robot,0,2,1,"[u: 0
v: 3]",2,1,False,False,3,1,human
1623069615.272713,50,1623069615,271703481,collab-activity,"[u: 0
v: 3]",2,1,False,False,human,6,-1,-1,"[u: 0
v: 3, u: 2
v: 1]",-1,-1,False,False,4,1,human
1623069630.3536465,51,1623069630,353516817,collab-activity,"[u: 0
v: 3, u: 2
v: 1]",-1,-1,False,False,human,0,3,1,"[u: 0
v: 3, u: 2
v: 1]",3,1,False,False,5,1,robot
1623069639.1896539,52,1623069639,188591718,collab-activity,"[u: 0
v: 3, u: 2
v: 1]",3,1,False,False,robot,0,3,1,"[u: 3
v: 1, u: 0
v: 3, u: 2
v: 1]",-1,-1,False,False,6,1,robot
1623069647.6144843,53,1623069647,613795042,collab-activity,"[u: 3
v: 1, u: 0
v: 3, u: 2
v: 1]",-1,-1,False,False,robot,0,3,2,"[u: 3
v: 1, u: 0
v: 3, u: 2
v: 1]",3,2,False,False,7,1,human
1623069650.4539938,54,1623069650,453040838,collab-activity,"[u: 3
v: 1, u: 0
v: 3, u: 2
v: 1]",3,2,False,False,human,6,-1,-1,"[u: 3
v: 1, u: 3
v: 2, u: 0
v: 3, u: 2
v: 1]",-1,-1,False,False,8,1,human
1623069670.2545197,55,1623069670,253732442,collab-activity,"[u: 3
v: 1, u: 3
v: 2, u: 0
v: 3, u: 2
v: 1]",-1,-1,False,False,human,0,8,9,"[u: 3
v: 1, u: 3
v: 2, u: 0
v: 3, u: 2
v: 1]",8,9,False,False,9,1,robot
1623069677.7051573,56,1623069677,704408168,collab-activity,"[u: 3
v: 1, u: 3
v: 2, u: 0
v: 3, u: 2
v: 1]",8,9,False,False,robot,0,8,9,"[u: 8
v: 9, u: 2
v: 1, u: 3
v: 1, u: 3
v: 2, u: 0
v: 3]",-1,-1,False,False,10,1,robot
1623069687.1416166,57,1623069687,140595912,collab-activity,"[u: 8
v: 9, u: 2
v: 1, u: 3
v: 1, u: 3
v: 2, u: 0
v: 3]",-1,-1,False,False,robot,0,8,2,"[u: 2
v: 1, u: 3
v: 1, u: 0
v: 3, u: 8
v: 9, u: 3
v: 2]",8,2,False,False,11,1,human
1623069693.7915869,58,1623069693,790547609,collab-activity,"[u: 2
v: 1, u: 3
v: 1, u: 0
v: 3, u: 8
v: 9, u: 3
v: 2]",8,2,False,False,human,6,-1,-1,"[u: 8
v: 9, u: 2
v: 1, u: 3
v: 1, u: 8
v: 2, u: 3
v: 2, u: 0
v: 3]",-1,-1,False,False,12,1,human
1623069715.098269,59,1623069715,97302675,collab-activity,"[u: 8
v: 9, u: 2
v: 1, u: 3
v: 1, u: 8
v: 2, u: 3
v: 2, u: 0
v: 3]",-1,-1,False,False,human,0,1,9,"[u: 2
v: 1, u: 3
v: 1, u: 0
v: 3, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2]",1,9,False,False,13,1,robot
1623069723.9815702,60,1623069723,980537891,collab-activity,"[u: 2
v: 1, u: 3
v: 1, u: 0
v: 3, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2]",1,9,False,False,robot,0,1,9,"[u: 8
v: 9, u: 2
v: 1, u: 3
v: 1, u: 8
v: 2, u: 3
v: 2, u: 0
v: 3, u: 1
v: 9]",-1,-1,False,False,14,1,robot
1623069733.8388782,61,1623069733,838679075,collab-activity,"[u: 8
v: 9, u: 2
v: 1, u: 3
v: 1, u: 8
v: 2, u: 3
v: 2, u: 0
v: 3, u: 1
v: 9]",-1,-1,False,False,robot,0,1,4,"[u: 2
v: 1, u: 3
v: 1, u: 0
v: 3, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",1,4,False,False,15,1,human
1623069740.793425,62,1623069740,793146133,collab-activity,"[u: 2
v: 1, u: 3
v: 1, u: 0
v: 3, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",1,4,False,False,human,6,-1,-1,"[u: 8
v: 9, u: 2
v: 1, u: 3
v: 1, u: 8
v: 2, u: 3
v: 2, u: 0
v: 3, u: 1
v: 9, u: 1
v: 4]",-1,-1,False,False,16,1,human
1623069764.1503763,63,1623069764,149301290,collab-activity,"[u: 8
v: 9, u: 2
v: 1, u: 3
v: 1, u: 8
v: 2, u: 3
v: 2, u: 0
v: 3, u: 1
v: 9, u: 1
v: 4]",-1,-1,False,False,human,0,5,1,"[u: 2
v: 1, u: 3
v: 1, u: 0
v: 3, u: 1
v: 4, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",5,1,False,False,17,1,robot
1623069940.0826666,64,1623069940,81629753,collab-activity,"[u: 2
v: 1, u: 3
v: 1, u: 0
v: 3, u: 1
v: 4, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",5,1,False,False,robot,0,0,3,"[u: 2
v: 1, u: 3
v: 1, u: 0
v: 3, u: 1
v: 4, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",0,3,False,False,18,1,human
1623069945.759703,65,1623069945,759432792,collab-activity,"[u: 2
v: 1, u: 3
v: 1, u: 0
v: 3, u: 1
v: 4, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",0,3,False,False,human,7,-1,-1,"[u: 2
v: 1, u: 3
v: 1, u: 0
v: 3, u: 1
v: 4, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",-1,-1,False,False,19,1,human
1623069962.61682,66,1623069962,615947484,collab-activity,"[u: 2
v: 1, u: 3
v: 1, u: 0
v: 3, u: 1
v: 4, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",-1,-1,False,False,human,0,5,4,"[u: 2
v: 1, u: 3
v: 1, u: 0
v: 3, u: 1
v: 4, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",5,4,False,False,20,1,robot
1623069971.820655,67,1623069971,819696187,collab-activity,"[u: 2
v: 1, u: 3
v: 1, u: 0
v: 3, u: 1
v: 4, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",5,4,False,False,robot,0,5,4,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 1
v: 4, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",-1,-1,False,False,21,1,robot
1623069981.8482213,68,1623069981,848041296,collab-activity,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 1
v: 4, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",-1,-1,False,False,robot,0,5,7,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 1
v: 4, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",5,7,False,False,22,1,human
1623069991.5548735,69,1623069991,553989887,collab-activity,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 1
v: 4, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",5,7,False,False,human,7,-1,-1,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 1
v: 4, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",-1,-1,False,False,23,1,human
1623070002.8451264,70,1623070002,843756437,collab-activity,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 1
v: 4, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",-1,-1,False,False,human,0,6,4,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 1
v: 4, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",6,4,False,False,24,1,robot
1623070012.047274,71,1623070012,46535730,collab-activity,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 1
v: 4, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",6,4,False,False,robot,0,6,4,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 1
v: 4, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",-1,-1,False,False,25,1,robot
1623070020.5792806,72,1623070020,578573226,collab-activity,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 1
v: 4, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",-1,-1,False,False,robot,0,6,7,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 1
v: 4, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",6,7,False,False,26,1,human
1623070023.6849988,73,1623070023,684080600,collab-activity,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 1
v: 4, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",6,7,False,False,human,6,-1,-1,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 1
v: 4, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",-1,-1,False,False,27,1,human
1623070048.3324745,74,1623070048,331674098,collab-activity,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 1
v: 4, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",-1,-1,False,False,human,0,3,5,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 1
v: 4, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",3,5,False,False,28,1,robot
1623070055.776751,75,1623070055,776480197,collab-activity,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 1
v: 4, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9]",3,5,False,False,robot,0,3,5,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 1
v: 4, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9, u: 3
v: 5]",-1,-1,False,False,29,1,robot
1623070065.4088368,76,1623070065,407686710,collab-activity,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 1
v: 4, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9, u: 3
v: 5]",-1,-1,False,False,robot,0,3,7,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 1
v: 4, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9, u: 3
v: 5]",3,7,False,False,30,1,human
1623070074.8620336,77,1623070074,861266613,collab-activity,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 1
v: 4, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9, u: 3
v: 5]",3,7,False,False,human,7,-1,-1,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 1
v: 4, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9, u: 3
v: 5]",-1,-1,False,False,31,1,human
1623070074.8947098,78,1623070074,893471479,collab-activity,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 1
v: 4, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9, u: 3
v: 5]",-1,-1,False,False,human,7,-1,-1,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 1
v: 4, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9, u: 3
v: 5]",-1,-1,False,False,32,1,human
1623070085.7125514,79,1623070085,711237907,collab-activity,"[u: 2
v: 1, u: 3
v: 1, u: 5
v: 4, u: 0
v: 3, u: 6
v: 4, u: 1
v: 4, u: 6
v: 7, u: 8
v: 9, u: 8
v: 2, u: 3
v: 2, u: 1
v: 9, u: 3
v: 5]",-1,-1,False,False,human,3,-1,-1,[],-1,-1,False,False,33,1,human
1623070128.0892751,80,1623070128,88531494,collab-activity,[],-1,-1,False,False,human,0,2,1,[],2,1,False,False,34,1,robot
1623070135.0183022,81,1623070135,18111944,collab-activity,[],2,1,False,False,robot,0,2,1,"[u: 2
v: 1]",-1,-1,False,False,35,1,robot
1623070143.6312928,82,1623070143,631103038,collab-activity,"[u: 2
v: 1]",-1,-1,False,False,robot,0,2,3,"[u: 2
v: 1]",2,3,False,False,36,1,human
1623070150.5044727,83,1623070150,503750801,collab-activity,"[u: 2
v: 1]",2,3,False,False,human,7,-1,-1,"[u: 2
v: 1]",-1,-1,False,False,37,1,human
1623070154.4506323,84,1623070154,449724674,collab-activity,"[u: 2
v: 1]",-1,-1,False,False,human,0,3,1,"[u: 2
v: 1]",3,1,False,False,38,1,robot
